day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,38,0,0,0,0
28,1,38,0,0,0,0
29,1,38,0,0,0,0
30,1,38,0,0,0,0
31,1,38,0,0,0,0
1,2,38,0,0,0,0
2,2,38,0,0,0,0
3,2,38,0,0,0,0
4,2,38,0,0,0,0
5,2,38,0,0,0,0
6,2,38,0,0,0,0
7,2,38,0,0,0,0
8,2,38,0,0,0,0
9,2,38,0,0,0,0
10,2,38,0,0,0,0
11,2,38,0,0,0,0
12,2,38,0,0,0,0
13,2,38,0,0,0,0
14,2,38,0,0,0,0
15,2,38,0,0,0,0
16,2,38,0,0,0,0
17,2,38,0,0,0,0
18,2,38,0,0,0,0
19,2,38,0,0,0,0
20,2,38,0,0,0,0
21,2,38,0,0,0,0
22,2,38,0,0,0,0
23,2,38,0,0,0,0
24,2,38,0,0,0,0
25,2,38,0,0,0,0
26,2,38,0,0,0,0
27,2,38,0,0,0,0
28,2,38,0,0,0,0
29,2,38,0,0,0,0
1,3,38,0,0,0,0
2,3,38,0,0,0,0
3,3,38,0,0,0,0
4,3,38,0,0,0,0
5,3,38,0,0,0,0
6,3,38,0,0,0,0
7,3,38,0,0,0,0
8,3,38,0,0,0,0
9,3,38,0,0,0,0
10,3,38,0,0,0,0
11,3,38,1,0,.143,0
12,3,38,1,0,.143,0
13,3,38,1,0,.143,0
14,3,38,1,0,.143,0
15,3,38,1,0,.143,0
16,3,38,1,0,.143,0
17,3,38,5,0,.714,0
18,3,38,7,0,.857,0
19,3,38,19,0,2.57,0
20,3,38,27,0,3.71,0
21,3,38,28,0,3.86,0
22,3,38,30,0,4.14,0
23,3,38,32,0,4.43,0
24,3,38,37,0,4.57,0
25,3,38,45,0,5.43,0
26,3,38,58,0,5.57,0
27,3,38,68,1,5.86,.143
28,3,38,93,1,9.29,.143
29,3,38,97,1,9.57,.143
30,3,38,109,3,11,.429
31,3,38,126,3,12.7,.429
1,4,38,147,3,14.6,.429
2,4,38,159,3,14.4,.429
3,4,38,173,3,15,.286
4,4,38,186,3,13.3,.286
5,4,38,207,3,15.7,.286
6,4,38,225,3,16.6,0
7,4,38,237,4,15.9,.143
8,4,38,251,4,14.9,.143
9,4,38,269,5,15.7,.286
10,4,38,278,7,15,.571
11,4,38,293,7,15.3,.571
12,4,38,308,8,14.4,.714
13,4,38,331,9,15.1,.857
14,4,38,341,9,14.9,.714
15,4,38,365,9,16.3,.714
16,4,38,393,9,17.7,.571
17,4,38,439,9,23,.286
18,4,38,528,9,33.6,.286
19,4,38,585,10,39.6,.286
20,4,38,627,13,42.3,.571
21,4,38,644,13,43.3,.571
22,4,38,679,14,44.9,.714
23,4,38,709,15,45.1,.857
24,4,38,748,15,44.1,.857
25,4,38,803,16,39.3,1
26,4,38,867,17,40.3,1
27,4,38,942,19,45,.857
28,4,38,991,19,49.6,.857
29,4,38,1033,19,50.6,.714
30,4,38,1067,19,51.1,.571
1,5,38,1107,23,51.3,1.14
2,5,38,1153,24,50,1.14
3,5,38,1191,25,46.3,1.14
4,5,38,1225,25,40.4,.857
5,5,38,1266,25,39.3,.857
6,5,38,1323,31,41.4,1.71
7,5,38,1371,31,43.4,1.71
8,5,38,1425,33,45.4,1.43
9,5,38,1464,35,44.4,1.57
10,5,38,1491,35,42.9,1.43
11,5,38,1518,36,41.9,1.57
12,5,38,1571,38,43.6,1.86
13,5,38,1647,40,46.3,1.29
14,5,38,1712,40,48.7,1.29
15,5,38,1761,42,48,1.29
16,5,38,1848,42,54.9,1
17,5,38,1900,43,58.4,1.14
18,5,38,1931,44,59,1.14
19,5,38,1994,45,60.4,1
20,5,38,2095,49,64,1.29
21,5,38,2229,51,73.9,1.57
22,5,38,2317,52,79.4,1.43
23,5,38,2365,52,73.9,1.43
24,5,38,2418,53,74,1.43
25,5,38,2457,54,75.1,1.43
26,5,38,2422,54,61.1,1.29
27,5,38,2442,59,49.6,1.43
28,5,38,2484,60,36.4,1.29
29,5,38,2523,62,29.4,1.43
30,5,38,2557,63,27.4,1.57
31,5,38,2580,64,23.1,1.57
1,6,38,2628,64,24.4,1.43
2,6,38,2649,68,32.4,2
3,6,38,2682,69,34.3,1.43
4,6,38,2709,69,32.1,1.29
5,6,38,2748,74,32.1,1.71
6,6,38,2819,75,37.4,1.71
7,6,38,2864,75,40.6,1.57
8,6,38,2883,75,36.4,1.57
9,6,38,2904,75,36.4,1
10,6,38,2944,76,37.4,1
11,6,38,2983,77,39.1,1.14
12,6,38,3019,77,38.7,.429
13,6,38,3061,77,34.6,.286
14,6,38,3083,77,31.3,.286
15,6,38,3104,77,31.6,.286
16,6,38,3127,77,31.9,.286
17,6,38,3170,78,32.3,.286
18,6,38,3199,81,30.9,.571
19,6,38,3232,82,30.4,.714
20,6,38,3257,82,28,.714
21,6,38,3294,83,30.1,.857
22,6,38,3319,83,30.7,.857
23,6,38,3326,84,28.4,1
24,6,38,3370,86,28.6,1.14
25,6,38,3402,87,29,.857
26,6,38,3430,87,28.3,.714
27,6,38,3467,87,30,.714
28,6,38,3504,88,30,.714
29,6,38,3548,88,32.7,.714
30,6,38,3585,88,37,.571
1,7,38,3624,89,36.3,.429
2,7,38,3666,89,37.7,.286
3,7,38,3731,89,43,.286
4,7,38,3788,89,45.9,.286
5,7,38,3825,89,45.9,.143
6,7,38,3858,89,44.3,.143
7,7,38,3903,89,45.4,.143
8,7,38,3975,89,50.1,0
9,7,38,4074,89,58.3,0
10,7,38,4158,89,61,0
11,7,38,4247,91,65.6,.286
12,7,38,4338,91,73.3,.286
13,7,38,4446,91,84,.286
14,7,38,4497,92,84.9,.429
15,7,38,4569,92,84.9,.429
16,7,38,4672,93,85.4,.571
17,7,38,4796,94,91.1,.714
18,7,38,4911,94,94.9,.429
19,7,38,5023,96,97.9,.714
20,7,38,5130,97,97.7,.857
21,7,38,5211,98,102,.857
22,7,38,5371,100,115,1.14
23,7,38,5497,101,118,1.14
24,7,38,5618,103,117,1.29
25,7,38,5740,103,118,1.29
26,7,38,5880,103,122,1
27,7,38,5990,103,123,.857
28,7,38,6145,104,133,.857
29,7,38,6231,106,123,.857
30,7,38,6305,107,115,.857
31,7,38,6473,107,122,.571
1,8,38,6606,107,124,.571
2,8,38,6664,109,112,.857
3,8,38,6789,109,114,.857
4,8,38,6937,111,113,1
5,8,38,7061,112,119,.857
6,8,38,7181,113,125,.857
7,8,38,7331,114,123,1
8,8,38,7512,116,129,1.29
9,8,38,7600,116,134,1
10,8,38,7717,117,133,1.14
11,8,38,7889,122,136,1.57
12,8,38,7974,124,130,1.71
13,8,38,8175,124,142,1.57
14,8,38,8326,125,142,1.57
15,8,38,8448,125,134,1.29
16,8,38,8591,129,142,1.86
17,8,38,8651,130,133,1.86
18,8,38,8786,132,128,1.43
19,8,38,8972,134,143,1.43
20,8,38,9246,134,153,1.43
21,8,38,9478,136,165,1.57
22,8,38,9740,139,185,2
23,8,38,9880,140,184,1.57
24,8,38,10004,141,193,1.57
25,8,38,10233,142,207,1.43
26,8,38,10471,142,214,1.14
27,8,38,10804,143,223,1.29
28,8,38,11114,143,234,1
29,8,38,11488,145,250,.857
30,8,38,11706,146,261,.857
31,8,38,11820,147,259,.857
1,9,38,12004,149,253,1
2,9,38,12271,152,257,1.43
3,9,38,12633,154,261,1.57
4,9,38,12977,154,266,1.57
5,9,38,13338,159,264,2
6,9,38,13635,160,276,2
7,9,38,13805,160,284,1.86
8,9,38,13876,160,267,1.57
9,9,38,14114,161,263,1.29
10,9,38,14446,163,259,1.29
11,9,38,14687,167,244,1.86
12,9,38,15154,170,259,1.57
13,9,38,15580,171,278,1.57
14,9,38,15834,173,290,1.86
15,9,38,16067,175,313,2.14
16,9,38,16336,180,317,2.71
17,9,38,16726,185,326,3.14
18,9,38,17233,187,364,2.86
19,9,38,17610,195,351,3.57
