day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,56,0,0,0,0
28,1,56,0,0,0,0
29,1,56,0,0,0,0
30,1,56,0,0,0,0
31,1,56,0,0,0,0
1,2,56,0,0,0,0
2,2,56,0,0,0,0
3,2,56,0,0,0,0
4,2,56,0,0,0,0
5,2,56,0,0,0,0
6,2,56,0,0,0,0
7,2,56,0,0,0,0
8,2,56,0,0,0,0
9,2,56,0,0,0,0
10,2,56,0,0,0,0
11,2,56,0,0,0,0
12,2,56,0,0,0,0
13,2,56,0,0,0,0
14,2,56,0,0,0,0
15,2,56,0,0,0,0
16,2,56,0,0,0,0
17,2,56,0,0,0,0
18,2,56,0,0,0,0
19,2,56,0,0,0,0
20,2,56,0,0,0,0
21,2,56,0,0,0,0
22,2,56,0,0,0,0
23,2,56,0,0,0,0
24,2,56,0,0,0,0
25,2,56,0,0,0,0
26,2,56,0,0,0,0
27,2,56,0,0,0,0
28,2,56,0,0,0,0
29,2,56,0,0,0,0
1,3,56,0,0,0,0
2,3,56,0,0,0,0
3,3,56,0,0,0,0
4,3,56,0,0,0,0
5,3,56,0,0,0,0
6,3,56,0,0,0,0
7,3,56,0,0,0,0
8,3,56,0,0,0,0
9,3,56,0,0,0,0
10,3,56,0,0,0,0
11,3,56,1,0,.143,0
12,3,56,1,0,.143,0
13,3,56,2,0,.286,0
14,3,56,3,0,.429,0
15,3,56,3,0,.429,0
16,3,56,10,0,1.43,0
17,3,56,15,0,2.14,0
18,3,56,17,0,2.29,0
19,3,56,18,0,2.43,0
20,3,56,22,0,2.86,0
21,3,56,24,0,3,0
22,3,56,26,0,3.29,0
23,3,56,28,0,2.57,0
24,3,56,37,0,3.14,0
25,3,56,49,0,4.57,0
26,3,56,56,0,5.43,0
27,3,56,74,0,7.43,0
28,3,56,85,0,8.71,0
29,3,56,88,0,8.86,0
30,3,56,96,0,9.71,0
31,3,56,121,0,12,0
1,4,56,138,0,12.7,0
2,4,56,154,0,14,0
3,4,56,167,0,13.3,0
4,4,56,189,0,14.9,0
5,4,56,200,0,16,0
6,4,56,213,0,16.7,0
7,4,56,221,0,14.3,0
8,4,56,230,0,13.1,0
9,4,56,303,0,21.3,0
10,4,56,320,0,21.9,0
11,4,56,343,0,22,0
12,4,56,364,0,23.4,0
13,4,56,373,1,22.9,.143
14,4,56,373,1,21.7,.143
15,4,56,392,2,23.1,.286
16,4,56,393,2,12.9,.286
17,4,56,401,2,11.6,.286
18,4,56,412,2,9.86,.286
19,4,56,422,2,8.29,.286
20,4,56,426,2,7.57,.143
21,4,56,442,6,9.86,.714
22,4,56,447,6,7.86,.571
23,4,56,453,7,8.57,.714
24,4,56,473,7,10.3,.714
25,4,56,477,7,9.29,.714
26,4,56,502,7,11.4,.714
27,4,56,520,7,13.4,.714
28,4,56,536,7,13.4,.143
29,4,56,544,7,13.9,.143
30,4,56,559,7,15.1,0
1,5,56,566,7,13.3,0
2,5,56,579,7,14.6,0
3,5,56,586,7,12,0
4,5,56,596,7,10.9,0
5,5,56,604,7,9.71,0
6,5,56,631,7,12.4,0
7,5,56,635,7,10.9,0
8,5,56,644,7,11.1,0
9,5,56,653,7,10.6,0
10,5,56,662,7,10.9,0
11,5,56,669,7,10.4,0
12,5,56,675,7,10.1,0
13,5,56,688,7,8.14,0
14,5,56,701,7,9.43,0
15,5,56,716,7,10.3,0
16,5,56,741,7,12.6,0
17,5,56,754,8,13.1,.143
18,5,56,766,10,13.9,.429
19,5,56,776,10,14.4,.429
20,5,56,787,11,14.1,.571
21,5,56,801,12,14.3,.714
22,5,56,803,12,12.4,.714
23,5,56,813,12,10.3,.714
24,5,56,813,12,8.43,.571
25,5,56,843,12,11,.286
26,5,56,850,13,10.6,.429
27,5,56,860,14,10.4,.429
28,5,56,876,15,10.7,.429
29,5,56,891,15,12.6,.429
30,5,56,898,16,12.1,.571
31,5,56,903,16,12.9,.571
1,6,56,910,17,9.57,.714
2,6,56,912,17,8.86,.571
3,6,56,915,17,7.86,.429
4,6,56,921,17,6.43,.286
5,6,56,933,17,6,.286
6,6,56,939,17,5.86,.143
7,6,56,947,17,6.29,.143
8,6,56,960,17,7.14,0
9,6,56,970,17,8.29,0
10,6,56,980,18,9.29,.143
11,6,56,1009,18,12.6,.143
12,6,56,1027,18,13.4,.143
13,6,56,1050,18,15.9,.143
14,6,56,1060,18,16.1,.143
15,6,56,1079,18,17,.143
16,6,56,1089,18,17,.143
17,6,56,1114,18,19.1,0
18,6,56,1144,18,19.3,0
19,6,56,1173,20,20.9,.286
20,6,56,1179,20,18.4,.286
21,6,56,1197,20,19.6,.286
22,6,56,1230,20,21.6,.286
23,6,56,1254,20,23.6,.286
24,6,56,1282,20,24,.286
25,6,56,1326,20,26,.286
26,6,56,1368,20,27.9,0
27,6,56,1392,20,30.4,0
28,6,56,1417,20,31.4,0
29,6,56,1450,20,31.4,0
30,6,56,1487,20,33.3,0
1,7,56,1514,20,33.1,0
2,7,56,1550,20,32,0
3,7,56,1582,20,30.6,0
4,7,56,1606,20,30.6,0
5,7,56,1634,20,31,0
6,7,56,1675,20,32.1,0
7,7,56,1711,21,32,.143
8,7,56,1740,21,32.3,.143
9,7,56,1774,21,32,.143
10,7,56,1790,21,29.7,.143
11,7,56,1839,21,33.3,.143
12,7,56,1862,21,32.6,.143
13,7,56,1903,21,32.6,.143
14,7,56,1951,22,34.3,.143
15,7,56,1985,22,35,.143
16,7,56,2026,24,36,.429
17,7,56,2069,24,39.9,.429
18,7,56,2108,24,38.4,.429
19,7,56,2126,24,37.7,.429
20,7,56,2187,24,40.6,.429
21,7,56,2238,25,41,.429
22,7,56,2288,25,43.3,.429
23,7,56,2347,25,45.9,.143
24,7,56,2405,25,48,.143
25,7,56,2446,25,48.3,.143
26,7,56,2475,25,49.9,.143
27,7,56,2520,25,47.6,.143
28,7,56,2589,26,50.1,.143
29,7,56,2628,26,48.6,.143
30,7,56,2686,26,48.4,.143
31,7,56,2726,26,45.9,.143
1,8,56,2769,26,46.1,.143
2,8,56,2808,26,47.6,.143
3,8,56,2848,27,46.9,.286
4,8,56,2884,27,42.1,.143
5,8,56,2923,27,42.1,.143
6,8,56,2958,27,38.9,.143
7,8,56,3000,28,39.1,.286
8,8,56,3013,28,34.9,.286
9,8,56,3050,28,34.6,.286
10,8,56,3042,28,27.7,.143
11,8,56,3073,29,27,.286
12,8,56,3086,29,23.3,.286
13,8,56,3119,29,23,.286
14,8,56,3183,30,26.1,.286
15,8,56,3227,30,30.6,.286
16,8,56,3286,30,33.7,.286
17,8,56,3331,33,41.3,.714
18,8,56,3360,34,41,.714
19,8,56,3430,34,49.1,.714
20,8,56,3468,34,49.9,.714
21,8,56,3524,37,48.7,1
22,8,56,3543,37,45.1,1
23,8,56,3579,37,41.9,1
24,8,56,3603,37,38.9,.571
25,8,56,3634,37,39.1,.429
26,8,56,3684,37,36.3,.429
27,8,56,3722,37,36.3,.429
28,8,56,3763,37,34.1,0
29,8,56,3784,37,34.4,0
30,8,56,3820,37,34.4,0
31,8,56,3842,37,34.1,0
1,9,56,3866,41,33.1,.571
2,9,56,3911,41,32.4,.571
3,9,56,3939,41,31,.571
4,9,56,3989,42,32.3,.714
5,9,56,4006,42,31.7,.714
6,9,56,4032,42,30.3,.714
7,9,56,4032,42,27.1,.714
8,9,56,4103,42,33.9,.143
9,9,56,4151,42,34.3,.143
10,9,56,4199,42,37.1,.143
11,9,56,4264,42,39.3,0
12,9,56,4297,42,41.6,0
13,9,56,4346,42,44.9,0
14,9,56,4392,46,51.4,.571
15,9,56,4438,46,47.9,.571
16,9,56,4566,46,59.3,.571
17,9,56,4652,49,64.7,1
18,9,56,4747,49,69,1
19,9,56,4780,49,69,1
20,9,56,4871,49,75,1
21,9,56,4944,49,78.9,.429
22,9,56,5016,49,82.6,.429
23,9,56,5169,50,86.1,.571
24,9,56,5305,50,93.3,.143
25,9,56,5420,50,96.1,.143
26,9,56,5465,50,97.9,.143
27,9,56,5633,50,109,.143
28,9,56,5754,50,116,.143
29,9,56,5821,50,115,.143
30,9,56,5948,50,111,0
1,10,56,6083,53,111,.429
2,10,56,6214,53,113,.429
3,10,56,6365,53,129,.429
4,10,56,6504,53,124,.429
5,10,56,6629,53,125,.429
6,10,56,6770,53,136,.429
7,10,56,6899,53,136,.429
8,10,56,7092,54,144,.143
9,10,56,7335,54,160,.143
10,10,56,7455,54,156,.143
11,10,56,7611,54,158,.143
12,10,56,7802,54,168,.143
13,10,56,7964,57,171,.571
14,10,56,8177,57,183,.571
15,10,56,8375,57,183,.429
16,10,56,8665,57,190,.429
17,10,56,8816,57,194,.429
18,10,56,9025,57,202,.429
19,10,56,9311,57,216,.429
20,10,56,9526,61,223,.571
21,10,56,9848,61,239,.571
22,10,56,10119,68,249,1.57
23,10,56,10545,68,269,1.57
24,10,56,10805,68,284,1.57
25,10,56,11041,68,288,1.57
26,10,56,11477,77,309,2.86
27,10,56,.,.,.,.
