day,month,statefips,case_count,death_count,new_case_count,new_death_count
1,8,1,89349,1603,1603,21
2,8,1,91444,1627,1736,22
3,8,1,92661,1633,1649,20.3
4,8,1,93702,1666,1619,25
5,8,1,94654,1695,1553,22.4
6,8,1,96592,1714,1547,21.3
7,8,1,98301,1735,1511,22.1
8,8,1,100173,1755,1546,21.7
9,8,1,101334,1768,1413,20.1
10,8,1,103020,1797,1480,23.4
11,8,1,103851,1847,1450,25.9
12,8,1,104786,1882,1447,26.7
13,8,1,105557,1890,1281,25.1
14,8,1,106309,1893,1144,22.6
15,8,1,107580,1896,1058,20.1
16,8,1,108433,1898,1014,18.6
17,8,1,109004,1925,855,18.3
18,8,1,110361,1936,930,12.7
19,8,1,111478,1944,956,8.86
20,8,1,112449,1974,985,12
21,8,1,113632,1996,1046,14.7
22,8,1,114532,2011,993,16.4
23,8,1,115060,2013,947,16.4
24,8,1,116710,2024,1101,14.1
25,8,1,117242,2037,983,14.4
26,8,1,119254,2045,1111,14.4
27,8,1,121023,2076,1225,14.6
28,8,1,122185,2107,1222,15.9
29,8,1,123889,2152,1337,20.1
30,8,1,125235,2162,1454,21.3
31,8,1,126058,2182,1335,22.6
1,9,1,127616,2200,1482,23.3
2,9,1,128239,2217,1284,24.6
3,9,1,129285,2233,1180,22.4
4,9,1,130393,2266,1173,22.7
5,9,1,131803,2275,1131,17.6
6,9,1,132314,2276,1011,16.3
7,9,1,132973,2276,988,13.4
8,9,1,133606,2277,856,11
9,9,1,134417,2285,883,9.71
10,9,1,135565,2301,897,9.71
11,9,1,136703,2333,901,9.57
12,9,1,137646,2350,835,10.7
13,9,1,138755,2351,920,10.7
14,9,1,139459,2355,927,11.3
15,9,1,140160,2387,936,15.7
16,9,1,141087,2392,953,15.3
17,9,1,141757,2401,885,14.3
18,9,1,142863,2428,880,13.6
19,9,1,144164,2437,931,12.4
20,9,1,144962,2437,887,12.3
21,9,1,145780,2439,903,12
22,9,1,146584,2457,918,10
23,9,1,147153,2488,867,13.7
24,9,1,148206,2506,921,15
25,9,1,150658,2491,1114,9
26,9,1,151591,2501,1061,9.14
27,9,1,152321,2502,1051,9.29
28,9,1,152983,2501,1029,8.86
29,9,1,153554,2517,996,8.57
30,9,1,154701,2540,1078,7.43
1,10,1,155744,2548,1077,6
2,10,1,156698,2550,863,8.43
3,10,1,158380,2558,970,8.14
4,10,1,159169,2558,978,8
5,10,1,159713,2559,961,8.29
6,10,1,160477,2580,989,9
7,10,1,161418,2601,960,8.71
8,10,1,161975,2637,890,12.7
9,10,1,163465,2653,967,14.7
10,10,1,164526,2664,878,15.1
11,10,1,165342,2664,882,15.1
12,10,1,166076,2665,909,15.1
13,10,1,167193,2665,959,12.1
14,10,1,167977,2706,937,15
15,10,1,169162,2756,1027,17
16,10,1,170374,2786,987,19
17,10,1,171662,2788,1019,17.7
18,10,1,172626,2788,1041,17.7
19,10,1,173485,2789,1058,17.7
20,10,1,174528,2805,1048,20
21,10,1,175674,2828,1100,17.4
22,10,1,177064,2843,1129,12.4
23,10,1,180916,2859,1506,10.4
24,10,1,183276,2866,1659,11.1
25,10,1,184355,2866,1676,11.1
26,10,1,185322,2866,1691,11
27,10,1,.,.,.,.
