day,month,statefips,case_count,death_count,new_case_count,new_death_count
19,5,13,37214,1650,558,25.7
20,5,13,38162,1672,614,25.4
21,5,13,38969,1749,650,32.6
22,5,13,39734,1779,642,30.9
23,5,13,40408,1794,679,31.6
24,5,13,40989,1799,719,30.7
25,5,13,41414,1820,683,28
26,5,13,42066,1867,693,31
27,5,13,42713,1904,650,33.1
28,5,13,43363,1942,628,27.6
29,5,13,43888,1953,593,24.9
30,5,13,44336,1973,561,25.6
31,5,13,45051,2019,580,31.4
1,6,13,45757,2057,620,33.9
2,6,13,46063,2070,571,29
3,6,13,46711,2092,571,26.9
4,6,13,47528,2116,595,24.9
5,6,13,48280,2143,627,27.1
6,6,13,48943,2147,658,24.9
7,6,13,49371,2148,617,18.4
8,6,13,49995,2176,605,17
9,6,13,50769,2250,672,25.7
10,6,13,51465,2292,679,28.6
11,6,13,52332,2337,686,31.6
12,6,13,53201,2384,703,34.4
13,6,13,54178,2411,748,37.7
14,6,13,54874,2416,786,38.3
15,6,13,55505,2457,787,40.1
16,6,13,56302,2492,790,34.6
17,6,13,57217,2536,822,34.9
18,6,13,58040,2565,815,32.6
19,6,13,59117,2596,845,30.3
20,6,13,60669,2602,927,27.3
21,6,13,61493,2603,946,26.7
22,6,13,62705,2607,1029,21.4
23,6,13,64577,2646,1182,22
24,6,13,66290,2658,1296,17.4
25,6,13,67796,2704,1394,19.9
26,6,13,69542,2727,1489,18.7
27,6,13,71066,2733,1485,18.7
28,6,13,72800,2735,1615,18.9
29,6,13,74816,2739,1730,18.9
30,6,13,77280,2758,1815,16
1,7,13,79589,2779,1900,17.3
2,7,13,82475,2801,2097,13.9
3,7,13,85079,2808,2220,11.6
4,7,13,87592,2809,2361,10.9
5,7,13,89489,2812,2384,11
6,7,13,91015,2829,2314,12.9
7,7,13,93707,2850,2347,13.1
8,7,13,96538,2871,2421,13.1
9,7,13,98693,2880,2317,11.3
10,7,13,103597,2915,2645,15.3
11,7,13,106574,2946,2712,19.6
12,7,13,108389,2951,2700,19.9
13,7,13,111937,2972,2989,20.4
14,7,13,114579,2996,2982,20.9
15,7,13,118147,3030,3087,22.7
16,7,13,120848,3043,3165,23.3
17,7,13,124267,3071,2953,22.3
18,7,13,128341,3105,3110,22.7
19,7,13,130794,3110,3201,22.7
20,7,13,132788,3113,2979,20.1
21,7,13,135865,3186,3041,27.1
22,7,13,139120,3264,2996,33.4
23,7,13,143857,3288,3287,35
24,7,13,147732,3368,3352,42.4
25,7,13,151262,3421,3274,45.1
26,7,13,153476,3424,3240,44.9
27,7,13,155907,3435,3303,46
28,7,13,160038,3488,3453,43.1
29,7,13,163547,3566,3490,43.1
30,7,13,167545,3596,3384,44
31,7,13,171342,3674,3373,43.7
1,8,13,174834,3744,3367,46.1
2,8,13,177556,3758,3440,47.7
3,8,13,179510,3760,3372,46.4
4,8,13,182462,3835,3203,49.6
5,8,13,186395,3899,3264,47.6
6,8,13,189300,3942,3108,49.4
7,8,13,193276,4029,3133,50.7
8,8,13,197308,4095,3211,50.1
9,8,13,200147,4108,3227,50
10,8,13,202276,4138,3252,54
11,8,13,205920,4255,3351,60
12,8,13,209683,4360,3327,65.9
13,8,13,212009,4440,3244,71.1
14,8,13,215328,4474,3150,63.6
15,8,13,218344,4568,3005,67.6
16,8,13,220165,4600,2860,70.3
17,8,13,221841,4624,2795,69.4
18,8,13,224681,4691,2680,62.3
19,8,13,227255,4744,2510,54.9
20,8,13,230288,4797,2611,51
21,8,13,233169,4889,2549,59.3
22,8,13,235783,4982,2491,59.1
23,8,13,237402,5021,2462,60.1
24,8,13,239612,5045,2539,60.1
25,8,13,241865,5147,2455,65.1
26,8,13,244494,5195,2463,64.4
27,8,13,247017,5275,2390,68.3
28,8,13,249317,5352,2307,66.1
29,8,13,251676,5451,2270,67
30,8,13,252813,5478,2202,65.3
31,8,13,254238,5506,2089,65.9
1,9,13,256544,5604,2097,65.3
2,9,13,258482,5665,1998,67.1
3,9,13,261056,5735,2006,65.7
4,9,13,263047,5797,1961,63.6
5,9,13,265215,5842,1934,55.9
6,9,13,266707,5900,1985,60.3
7,9,13,267238,5907,1857,57.3
8,9,13,268684,5931,1734,46.7
9,9,13,270624,5987,1735,46
10,9,13,272588,6062,1647,46.7
11,9,13,274242,6103,1599,43.7
12,9,13,276319,6144,1586,43.1
13,9,13,277715,6191,1573,41.6
14,9,13,278699,6211,1637,43.4
15,9,13,280356,6255,1667,46.3
16,9,13,282363,6276,1677,41.3
17,9,13,284219,6328,1662,38
18,9,13,286170,6390,1704,41
19,9,13,288059,6450,1677,43.7
20,9,13,289096,6453,1626,37.4
21,9,13,289975,6455,1611,34.9
22,9,13,290930,6524,1511,38.4
23,9,13,292797,6620,1491,49.1
24,9,13,294334,6667,1445,48.4
25,9,13,296089,6717,1417,46.7
26,9,13,297553,6758,1356,44
27,9,13,298321,6789,1318,48
28,9,13,298963,6803,1284,49.7
29,9,13,300019,6836,1298,44.6
30,9,13,301485,6861,1241,34.4
1,10,13,303010,6903,1239,33.7
2,10,13,304406,6945,1188,32.6
3,10,13,305941,6972,1198,30.6
4,10,13,306778,6999,1208,30
5,10,13,328127,7028,4166,32.1
6,10,13,329101,7062,4155,32.3
7,10,13,330769,7089,4183,32.6
8,10,13,332142,7125,4162,31.7
9,10,13,333934,7178,4218,33.3
10,10,13,335351,7223,4201,35.9
11,10,13,336586,7246,4258,35.3
12,10,13,339577,7259,1636,33
13,10,13,340758,7282,1665,31.4
14,10,13,342302,7298,1648,29.9
15,10,13,344093,7320,1707,27.9
16,10,13,345879,7382,1706,29.1
17,10,13,347468,7429,1731,29.4
18,10,13,348773,7460,1741,30.6
19,10,13,350654,7479,1582,31.4
20,10,13,351990,7494,1605,30.3
21,10,13,353449,7523,1592,32.1
22,10,13,355156,7547,1580,32.4
23,10,13,357319,7584,1634,28.9
24,10,13,359001,7625,1648,28
25,10,13,360344,7626,1653,23.7
26,10,13,364275,7644,1946,23.6
27,10,13,.,.,.,.
