day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,32,0,0,0,0
28,1,32,0,0,0,0
29,1,32,0,0,0,0
30,1,32,0,0,0,0
31,1,32,0,0,0,0
1,2,32,0,0,0,0
2,2,32,0,0,0,0
3,2,32,0,0,0,0
4,2,32,0,0,0,0
5,2,32,0,0,0,0
6,2,32,0,0,0,0
7,2,32,0,0,0,0
8,2,32,0,0,0,0
9,2,32,0,0,0,0
10,2,32,0,0,0,0
11,2,32,0,0,0,0
12,2,32,0,0,0,0
13,2,32,0,0,0,0
14,2,32,0,0,0,0
15,2,32,0,0,0,0
16,2,32,0,0,0,0
17,2,32,0,0,0,0
18,2,32,0,0,0,0
19,2,32,0,0,0,0
20,2,32,0,0,0,0
21,2,32,0,0,0,0
22,2,32,0,0,0,0
23,2,32,0,0,0,0
24,2,32,0,0,0,0
25,2,32,0,0,0,0
26,2,32,0,0,0,0
27,2,32,0,0,0,0
28,2,32,0,0,0,0
29,2,32,0,0,0,0
1,3,32,0,0,0,0
2,3,32,0,0,0,0
3,3,32,0,0,0,0
4,3,32,0,0,0,0
5,3,32,2,0,.286,0
6,3,32,2,0,.286,0
7,3,32,2,0,.286,0
8,3,32,4,0,.571,0
9,3,32,4,0,.571,0
10,3,32,4,0,.571,0
11,3,32,7,0,1,0
12,3,32,11,0,1.29,0
13,3,32,19,0,2.43,0
14,3,32,21,0,2.71,0
15,3,32,26,0,3.14,0
16,3,32,45,1,5.86,.143
17,3,32,55,1,7.29,.143
18,3,32,82,1,10.7,.143
19,3,32,99,1,12.6,.143
20,3,32,165,2,20.9,.286
21,3,32,165,2,20.6,.286
22,3,32,190,2,23.4,.286
23,3,32,265,4,31.4,.429
24,3,32,315,6,37.1,.714
25,3,32,405,10,46.1,1.29
26,3,32,535,10,62.3,1.29
27,3,32,621,10,65.1,1.14
28,3,32,738,14,81.9,1.71
29,3,32,920,15,104,1.86
30,3,32,1044,18,111,2
31,3,32,1113,26,114,2.86
