day,month,statefips,case_count,death_count,new_case_count,new_death_count
13,10,46,29339,288,638,5.71
14,10,46,30215,291,616,4.71
15,10,46,31012,304,653,4.57
16,10,46,31805,307,656,4.29
17,10,46,32611,315,666,4.14
18,10,46,33269,323,672,5.29
19,10,46,33836,323,702,5
20,10,46,34457,330,731,6
21,10,46,35044,333,690,6
22,10,46,36017,347,715,6.14
23,10,46,37202,356,771,7
24,10,46,38141,366,790,7.29
25,10,46,39203,375,848,7.43
26,10,46,39741,375,844,7.43
27,10,46,.,.,.,.
