day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,28,0,0,0,0
28,1,28,0,0,0,0
29,1,28,0,0,0,0
30,1,28,0,0,0,0
31,1,28,0,0,0,0
1,2,28,0,0,0,0
2,2,28,0,0,0,0
3,2,28,0,0,0,0
4,2,28,0,0,0,0
5,2,28,0,0,0,0
6,2,28,0,0,0,0
7,2,28,0,0,0,0
8,2,28,0,0,0,0
9,2,28,0,0,0,0
10,2,28,0,0,0,0
11,2,28,0,0,0,0
12,2,28,0,0,0,0
13,2,28,0,0,0,0
14,2,28,0,0,0,0
15,2,28,0,0,0,0
16,2,28,0,0,0,0
17,2,28,0,0,0,0
18,2,28,0,0,0,0
19,2,28,0,0,0,0
20,2,28,0,0,0,0
21,2,28,0,0,0,0
22,2,28,0,0,0,0
23,2,28,0,0,0,0
24,2,28,0,0,0,0
25,2,28,0,0,0,0
26,2,28,0,0,0,0
27,2,28,0,0,0,0
28,2,28,0,0,0,0
29,2,28,0,0,0,0
1,3,28,0,0,0,0
2,3,28,0,0,0,0
3,3,28,0,0,0,0
4,3,28,0,0,0,0
5,3,28,0,0,0,0
6,3,28,0,0,0,0
7,3,28,0,0,0,0
8,3,28,0,0,0,0
9,3,28,0,0,0,0
10,3,28,0,0,0,0
11,3,28,1,0,.143,0
12,3,28,1,0,.143,0
13,3,28,6,0,.857,0
14,3,28,6,0,.857,0
15,3,28,10,0,1.43,0
16,3,28,12,0,1.71,0
17,3,28,21,0,3,0
18,3,28,34,0,4.71,0
19,3,28,50,1,7,.143
20,3,28,80,1,10.6,.143
21,3,28,140,1,19.1,.143
22,3,28,207,1,28.1,.143
23,3,28,249,1,33.9,.143
24,3,28,320,1,42.7,.143
25,3,28,376,5,48.9,.714
26,3,28,486,6,62.3,.714
27,3,28,579,8,71.3,1
28,3,28,669,13,75.6,1.71
29,3,28,759,14,78.9,1.86
30,3,28,848,16,85.6,2.14
31,3,28,937,20,88.1,2.71
1,4,28,1073,22,99.6,2.43
2,4,28,1177,26,98.7,2.86
3,4,28,1358,29,111,3
4,4,28,1455,35,112,3.14
5,4,28,1638,43,126,4.14
6,4,28,1738,51,127,5
7,4,28,1915,59,140,5.57
8,4,28,2003,67,133,6.43
9,4,28,2260,76,155,7.14
10,4,28,2469,82,159,7.57
11,4,28,2642,93,170,8.29
12,4,28,2781,96,163,7.57
13,4,28,2942,98,172,6.71
14,4,28,3087,111,167,7.43
15,4,28,3360,122,194,7.86
16,4,28,3624,129,195,7.57
17,4,28,3793,140,189,8.29
18,4,28,3974,152,190,8.43
19,4,28,4274,159,213,9
20,4,28,4512,169,224,10.1
21,4,28,4716,183,233,10.3
22,4,28,4894,193,219,10.1
23,4,28,5153,201,218,10.3
24,4,28,5434,209,234,9.86
25,4,28,5718,221,249,9.86
26,4,28,5911,227,234,9.71
27,4,28,6094,229,226,8.57
28,4,28,6342,239,232,8
29,4,28,6569,250,239,8.14
30,4,28,6815,261,237,8.57
1,5,28,7212,281,254,10.3
2,5,28,7441,291,246,10
3,5,28,7550,303,234,10.9
4,5,28,7877,310,255,11.6
5,5,28,8207,342,266,14.7
6,5,28,8424,374,265,17.7
7,5,28,8686,396,267,19.3
8,5,28,9090,409,268,18.3
9,5,28,9378,421,277,18.6
10,5,28,9501,430,279,18.1
11,5,28,9674,435,257,17.9
12,5,28,9908,457,243,16.4
13,5,28,10090,465,238,13
14,5,28,10483,480,257,12
15,5,28,10801,493,244,12
16,5,28,11123,510,249,12.7
17,5,28,11296,521,256,13
18,5,28,11432,528,251,13.3
19,5,28,11704,554,257,13.9
20,5,28,11967,570,268,15
21,5,28,12222,580,248,14.3
22,5,28,12624,596,260,14.7
23,5,28,13005,616,269,15.1
24,5,28,13252,625,279,14.9
25,5,28,13458,635,289,15.3
26,5,28,13731,652,290,14
27,5,28,14044,670,297,14.3
28,5,28,14372,693,307,16.1
29,5,28,14790,710,309,16.3
30,5,28,15229,723,318,15.3
31,5,28,15501,734,321,15.6
1,6,28,15752,739,328,14.9
2,6,28,16020,767,327,16.4
3,6,28,16322,782,325,16
4,6,28,16560,794,313,14.4
5,6,28,16769,803,283,13.3
6,6,28,17034,811,258,12.6
7,6,28,17270,817,253,11.9
8,6,28,17768,837,288,14
9,6,28,18109,847,298,11.4
10,6,28,18483,868,309,12.3
11,6,28,18483,868,275,10.6
12,6,28,19091,881,332,11.1
13,6,28,19348,889,331,11.1
14,6,28,19516,891,321,10.6
15,6,28,19799,895,290,8.29
16,6,28,20152,915,292,9.71
17,6,28,20641,938,308,10
18,6,28,21022,943,363,10.7
19,6,28,21022,943,276,8.86
20,6,28,21022,943,239,7.71
21,6,28,21022,943,215,7.43
22,6,28,22287,978,355,11.9
23,6,28,22898,989,392,10.6
24,6,28,23424,1011,398,10.4
25,6,28,24516,1016,499,10.4
26,6,28,25066,1022,578,11.3
27,6,28,25531,1035,644,13.1
28,6,28,25899,1039,697,13.7
29,6,28,26568,1059,612,11.6
30,6,28,27248,1073,621,12
1,7,28,27900,1082,639,10.1
2,7,28,28770,1092,608,10.9
3,7,28,29684,1103,660,11.6
4,7,28,30674,1107,735,10.3
5,7,28,30900,1111,714,10.3
6,7,28,31257,1114,670,7.86
7,7,28,32214,1158,709,12.1
8,7,28,32888,1188,713,15.1
9,7,28,33591,1204,689,16
10,7,28,34622,1215,705,16
11,7,28,35419,1230,678,17.6
12,7,28,36287,1249,770,19.7
13,7,28,36680,1250,775,19.4
14,7,28,37542,1272,761,16.3
15,7,28,38567,1290,811,14.6
16,7,28,39797,1308,887,14.9
17,7,28,40829,1332,887,16.7
18,7,28,41846,1346,918,16.6
19,7,28,42638,1355,907,15.1
20,7,28,43889,1358,1030,15.4
21,7,28,45524,1389,1140,16.7
22,7,28,47071,1423,1215,19
23,7,28,48053,1436,1179,18.3
24,7,28,49663,1463,1262,18.7
25,7,28,51097,1480,1322,19.1
26,7,28,52304,1495,1381,20
27,7,28,52957,1501,1295,20.4
28,7,28,54299,1543,1254,22
29,7,28,55804,1563,1248,20
30,7,28,57579,1611,1361,25
31,7,28,58747,1663,1298,28.6
1,8,28,59881,1693,1255,30.4
2,8,28,60553,1703,1178,29.7
3,8,28,61125,1711,1167,30
4,8,28,62199,1753,1129,30
5,8,28,63444,1804,1091,34.4
6,8,28,64400,1825,974,30.6
7,8,28,65436,1848,956,26.4
8,8,28,66646,1874,966,25.9
9,8,28,67173,1896,946,27.6
10,8,28,67649,1912,932,28.7
11,8,28,68293,1944,871,27.3
12,8,28,69374,1989,847,26.4
13,8,28,69986,2011,798,26.6
14,8,28,70930,2043,785,27.9
15,8,28,71755,2080,730,29.4
16,8,28,72136,2084,709,26.9
17,8,28,72412,2095,680,26.1
18,8,28,73207,2128,702,26.3
19,8,28,74555,2163,740,24.9
20,8,28,75449,2190,780,25.6
21,8,28,76323,2214,770,24.4
22,8,28,77268,2237,788,22.4
23,8,28,77894,2240,823,22.3
24,8,28,78405,2248,856,21.9
25,8,28,79206,2315,857,26.7
26,8,28,80110,2373,794,30
27,8,28,80695,2399,749,29.9
28,8,28,81294,2413,710,28.4
29,8,28,82029,2427,680,27.1
30,8,28,82676,2441,683,28.7
31,8,28,82950,2473,649,32.1
1,9,28,83584,2493,625,25.4
2,9,28,84365,2526,608,21.9
3,9,28,85116,2536,632,19.6
4,9,28,85939,2558,664,20.7
5,9,28,86478,2569,636,20.3
6,9,28,86888,2584,602,20.4
