day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,44,0,0,0,0
28,1,44,0,0,0,0
29,1,44,0,0,0,0
30,1,44,0,0,0,0
31,1,44,0,0,0,0
1,2,44,0,0,0,0
2,2,44,0,0,0,0
3,2,44,0,0,0,0
4,2,44,0,0,0,0
5,2,44,0,0,0,0
6,2,44,0,0,0,0
7,2,44,0,0,0,0
8,2,44,0,0,0,0
9,2,44,0,0,0,0
10,2,44,0,0,0,0
11,2,44,0,0,0,0
12,2,44,0,0,0,0
13,2,44,0,0,0,0
14,2,44,0,0,0,0
15,2,44,0,0,0,0
16,2,44,0,0,0,0
17,2,44,0,0,0,0
18,2,44,0,0,0,0
19,2,44,0,0,0,0
20,2,44,0,0,0,0
21,2,44,0,0,0,0
22,2,44,0,0,0,0
23,2,44,0,0,0,0
24,2,44,0,0,0,0
25,2,44,0,0,0,0
26,2,44,0,0,0,0
27,2,44,0,0,0,0
28,2,44,0,0,0,0
29,2,44,0,0,0,0
1,3,44,2,0,.286,0
2,3,44,2,0,.286,0
3,3,44,2,0,.286,0
4,3,44,2,0,.286,0
5,3,44,2,0,.286,0
6,3,44,3,0,.429,0
7,3,44,3,0,.429,0
8,3,44,3,0,.143,0
9,3,44,3,0,.143,0
10,3,44,5,0,.429,0
11,3,44,5,0,.429,0
12,3,44,5,0,.429,0
13,3,44,20,0,2.43,0
14,3,44,20,0,2.43,0
15,3,44,20,0,2.43,0
16,3,44,21,0,2.57,0
17,3,44,23,0,2.57,0
18,3,44,33,0,4,0
19,3,44,44,0,5.57,0
20,3,44,44,0,3.43,0
21,3,44,66,0,6.57,0
22,3,44,83,0,9,0
23,3,44,106,0,12.1,0
24,3,44,124,0,14.4,0
25,3,44,132,0,14.1,0
26,3,44,165,0,17.3,0
27,3,44,203,0,22.7,0
28,3,44,239,2,24.7,.286
29,3,44,294,3,30.1,.429
30,3,44,408,4,43.1,.571
31,3,44,488,8,52,1.14
1,4,44,566,10,62,1.43
2,4,44,657,12,70.3,1.71
3,4,44,711,14,72.6,2
4,4,44,806,17,81,2.14
5,4,44,922,25,89.7,3.14
6,4,44,1082,27,96.3,3.29
7,4,44,1229,30,106,3.14
8,4,44,1450,35,126,3.57
9,4,44,1727,43,153,4.43
10,4,44,2015,49,186,5
11,4,44,2349,56,220,5.57
12,4,44,2665,63,249,5.43
13,4,44,2976,73,271,6.57
14,4,44,3251,80,289,7.14
15,4,44,3529,87,297,7.43
16,4,44,3838,105,302,8.86
17,4,44,4177,118,309,9.86
18,4,44,4491,137,306,11.6
19,4,44,4706,150,292,12.4
20,4,44,5090,155,302,11.7
21,4,44,5500,171,321,13
22,4,44,5841,181,330,13.4
