day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,53,1,0,0,0
28,1,53,1,0,0,0
29,1,53,1,0,0,0
30,1,53,1,0,0,0
31,1,53,1,0,0,0
1,2,53,1,0,0,0
2,2,53,1,0,0,0
3,2,53,1,0,0,0
4,2,53,1,0,0,0
5,2,53,1,0,0,0
6,2,53,1,0,0,0
7,2,53,1,0,0,0
8,2,53,1,0,0,0
9,2,53,1,0,0,0
10,2,53,1,0,0,0
11,2,53,1,0,0,0
12,2,53,1,0,0,0
13,2,53,1,0,0,0
14,2,53,1,0,0,0
15,2,53,1,0,0,0
16,2,53,1,0,0,0
17,2,53,1,0,0,0
18,2,53,1,0,0,0
19,2,53,1,0,0,0
20,2,53,1,0,0,0
21,2,53,1,0,0,0
22,2,53,1,0,0,0
23,2,53,1,0,0,0
24,2,53,5,0,.571,0
25,2,53,5,0,.571,0
26,2,53,5,0,.571,0
27,2,53,5,0,.571,0
28,2,53,7,0,.857,0
29,2,53,10,1,1.29,.143
1,3,53,17,3,2.29,.429
2,3,53,23,6,2.57,.857
3,3,53,32,10,3.86,1.43
4,3,53,47,11,6,1.57
5,3,53,75,11,10,1.57
6,3,53,86,12,11.3,1.71
7,3,53,110,16,14.3,2.14
8,3,53,141,19,17.7,2.29
9,3,53,179,22,22.3,2.29
10,3,53,279,24,35.3,2
11,3,53,338,29,41.6,2.57
12,3,53,419,32,49.1,3
13,3,53,511,37,60.7,3.57
14,3,53,609,40,71.3,3.43
15,3,53,675,42,76.3,3.29
16,3,53,794,48,87.9,3.71
17,3,53,908,54,89.9,4.29
18,3,53,1026,68,98.3,5.57
19,3,53,1228,75,116,6.14
20,3,53,1404,83,128,6.57
21,3,53,1655,95,149,7.86
22,3,53,1844,97,167,7.86
23,3,53,2101,110,187,8.86
24,3,53,2469,123,223,9.86
25,3,53,2585,130,223,8.86
26,3,53,3208,152,283,11
27,3,53,3770,179,338,13.7
28,3,53,4311,193,379,14
29,3,53,4897,209,436,16
30,3,53,5180,221,440,15.9
31,3,53,5293,226,403,14.7
1,4,53,5589,250,429,17.1
2,4,53,6586,272,483,17.1
3,4,53,6967,293,457,16.3
4,4,53,7499,318,455,17.9
5,4,53,7985,344,441,19.3
6,4,53,8385,383,458,23.1
7,4,53,8683,409,484,26.1
8,4,53,9098,430,501,25.7
9,4,53,9609,456,432,26.3
10,4,53,9888,483,417,27.1
11,4,53,10227,498,390,25.7
12,4,53,10414,511,347,23.9
13,4,53,10547,525,309,20.3
14,4,53,10711,552,290,20.4
15,4,53,10806,572,244,20.3
16,4,53,11180,588,224,18.9
17,4,53,11479,610,227,18.1
18,4,53,11850,629,232,18.7
19,4,53,11864,637,207,18
20,4,53,12255,661,244,19.4
21,4,53,12410,683,243,18.7
22,4,53,12606,696,257,17.7
23,4,53,12981,717,257,18.4
24,4,53,13197,731,245,17.3
25,4,53,13565,743,245,16.3
26,4,53,13744,757,269,17.1
27,4,53,13958,771,243,15.7
28,4,53,14165,792,251,15.6
29,4,53,14490,805,269,15.6
30,4,53,14814,822,262,15
1,5,53,15134,829,277,14
2,5,53,15383,833,260,12.9
3,5,53,15943,840,314,11.9
4,5,53,16047,846,298,10.7
5,5,53,16234,863,296,10.1
6,5,53,16873,881,340,10.9
7,5,53,17187,903,339,11.6
8,5,53,17477,915,335,12.3
9,5,53,17629,925,321,13.1
10,5,53,17781,939,263,14.1
11,5,53,18172,957,304,15.9
12,5,53,18382,972,307,15.6
13,5,53,18492,977,231,13.7
14,5,53,18861,991,239,12.6
15,5,53,19131,1008,236,13.3
16,5,53,19336,1015,244,12.9
17,5,53,19514,1016,248,11
18,5,53,19756,1020,226,9
19,5,53,19988,1042,229,10
20,5,53,20110,1045,231,9.71
21,5,53,20280,1054,203,9
22,5,53,20526,1061,199,7.57
23,5,53,20740,1062,201,6.71
24,5,53,20989,1069,211,7.57
25,5,53,21265,1076,216,8
26,5,53,21538,1091,221,7
27,5,53,21825,1106,245,8.71
28,5,53,22091,1116,259,8.86
29,5,53,22377,1120,264,8.43
30,5,53,22618,1126,268,9.14
31,5,53,22814,1126,261,8.14
1,6,53,23272,1133,287,8.14
2,6,53,23608,1139,296,6.86
3,6,53,23776,1145,279,5.57
4,6,53,23999,1150,273,4.86
5,6,53,24546,1160,310,5.71
6,6,53,24767,1163,307,5.29
7,6,53,25064,1163,321,5.29
8,6,53,25593,1168,332,5
9,6,53,25796,1181,313,6
10,6,53,25940,1183,309,5.43
11,6,53,26172,1198,310,6.86
12,6,53,26576,1207,290,6.71
13,6,53,26920,1216,308,7.57
14,6,53,27135,1220,296,8.14
15,6,53,27577,1223,283,7.86
16,6,53,27949,1234,308,7.57
17,6,53,28270,1229,333,6.57
18,6,53,28663,1246,356,6.86
19,6,53,29045,1258,353,7.29
20,6,53,29466,1268,364,7.43
21,6,53,29797,1271,380,7.29
22,6,53,30443,1277,409,7.71
23,6,53,30778,1285,404,7.29
24,6,53,31400,1294,447,9.29
25,6,53,31998,1301,476,7.86
26,6,53,32489,1305,492,6.71
27,6,53,33031,1311,509,6.14
28,6,53,33341,1311,506,5.71
29,6,53,34036,1321,513,6.29
30,6,53,34541,1333,538,6.86
1,7,53,35258,1340,551,6.57
2,7,53,35921,1343,560,6
3,7,53,36417,1353,561,6.86
4,7,53,36799,1355,538,6.29
5,7,53,37468,1360,590,7
6,7,53,38517,1370,640,7
7,7,53,39063,1385,646,7.43
8,7,53,39661,1395,629,7.86
9,7,53,40369,1410,635,9.57
10,7,53,41090,1426,668,10.4
11,7,53,41326,1426,647,10.1
12,7,53,42181,1438,673,11.1
13,7,53,43538,1439,717,9.86
14,7,53,44257,1465,742,11.4
15,7,53,45004,1486,763,13
16,7,53,46268,1492,843,11.7
17,7,53,47226,1498,877,10.3
18,7,53,47889,1509,938,11.9
19,7,53,48601,1512,917,10.6
