day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,24,0,0,0,0
28,1,24,0,0,0,0
29,1,24,0,0,0,0
30,1,24,0,0,0,0
31,1,24,0,0,0,0
1,2,24,0,0,0,0
2,2,24,0,0,0,0
3,2,24,0,0,0,0
4,2,24,0,0,0,0
5,2,24,0,0,0,0
6,2,24,0,0,0,0
7,2,24,0,0,0,0
8,2,24,0,0,0,0
9,2,24,0,0,0,0
10,2,24,0,0,0,0
11,2,24,0,0,0,0
12,2,24,0,0,0,0
13,2,24,0,0,0,0
14,2,24,0,0,0,0
15,2,24,0,0,0,0
16,2,24,0,0,0,0
17,2,24,0,0,0,0
18,2,24,0,0,0,0
19,2,24,0,0,0,0
20,2,24,0,0,0,0
21,2,24,0,0,0,0
22,2,24,0,0,0,0
23,2,24,0,0,0,0
24,2,24,0,0,0,0
25,2,24,0,0,0,0
26,2,24,0,0,0,0
27,2,24,0,0,0,0
28,2,24,0,0,0,0
29,2,24,0,0,0,0
1,3,24,0,0,0,0
2,3,24,0,0,0,0
3,3,24,0,0,0,0
4,3,24,0,0,0,0
5,3,24,3,0,.429,0
6,3,24,3,0,.429,0
7,3,24,3,0,.429,0
8,3,24,5,0,.714,0
9,3,24,6,0,.857,0
10,3,24,9,0,1.29,0
11,3,24,13,0,1.86,0
12,3,24,13,0,1.43,0
13,3,24,18,0,2.14,0
14,3,24,27,0,3.43,0
15,3,24,32,0,3.86,0
16,3,24,39,0,4.71,0
17,3,24,57,0,6.86,0
18,3,24,85,1,10.3,.143
19,3,24,108,1,13.6,.143
20,3,24,150,2,18.9,.286
21,3,24,195,3,24,.429
22,3,24,245,3,30.4,.429
23,3,24,290,3,35.9,.429
24,3,24,349,4,41.7,.571
25,3,24,423,4,48.3,.429
26,3,24,581,4,67.6,.429
27,3,24,790,5,91.4,.429
28,3,24,1066,10,124,1
29,3,24,1244,11,143,1.14
30,3,24,1415,15,161,1.71
31,3,24,1662,18,188,2
1,4,24,1985,33,223,4.14
2,4,24,2331,36,250,4.57
3,4,24,2758,42,281,5.29
4,4,24,3125,54,294,6.29
5,4,24,3609,68,338,8.14
6,4,24,4045,92,376,11
7,4,24,4371,104,387,12.3
8,4,24,5529,124,506,13
9,4,24,6185,139,551,14.7
10,4,24,6968,172,601,18.6
11,4,24,7694,207,653,21.9
12,4,24,8225,236,659,24
13,4,24,8936,262,699,24.3
14,4,24,9472,302,729,28.3
15,4,24,10096,413,652,41.3
16,4,24,10851,459,667,45.7
17,4,24,11641,494,668,46
18,4,24,12379,534,669,46.7
19,4,24,12892,548,667,44.6
20,4,24,13750,582,688,45.7
21,4,24,14261,652,684,50
22,4,24,14842,698,678,40.7
23,4,24,15805,748,708,41.3
24,4,24,16693,798,722,43.4
25,4,24,17844,875,781,48.7
26,4,24,18664,910,825,51.7
27,4,24,19574,945,832,51.9
28,4,24,20200,1016,848,52
29,4,24,20942,1078,871,54.3
30,4,24,21825,1139,860,55.9
1,5,24,23566,1192,982,56.3
2,5,24,24568,1251,961,53.7
3,5,24,25561,1281,985,53
4,5,24,26509,1317,991,53.1
5,5,24,27217,1390,1002,53.4
6,5,24,28263,1443,1046,52.1
7,5,24,29476,1503,1093,52
8,5,24,30592,1560,1004,52.6
9,5,24,31638,1614,1010,51.9
10,5,24,32693,1644,1019,51.9
11,5,24,33483,1683,996,52.3
12,5,24,34174,1756,994,52.3
13,5,24,34927,1809,952,52.3
14,5,24,36021,1866,935,51.9
15,5,24,37105,1911,930,50.1
16,5,24,38083,1957,921,49
17,5,24,38920,1992,890,49.7
18,5,24,39882,2023,914,48.6
19,5,24,41664,2081,1070,46.4
20,5,24,42442,2123,1074,44.9
21,5,24,43645,2159,1089,41.9
22,5,24,44539,2207,1062,42.3
23,5,24,45608,2243,1075,40.9
24,5,24,46919,2277,1143,40.7
25,5,24,47754,2302,1125,39.9
26,5,24,48290,2333,947,36
27,5,24,49042,2392,943,38.4
28,5,24,50334,2428,956,38.4
29,5,24,51631,2466,1013,37
30,5,24,52662,2509,1008,38
31,5,24,53456,2532,934,36.4
1,6,24,54035,2552,897,35.7
2,6,24,54831,2597,934,37.7
3,6,24,55617,2641,939,35.6
4,6,24,56490,2668,879,34.3
5,6,24,57407,2702,825,33.7
6,6,24,58099,2740,777,33
7,6,24,58593,2749,734,31
8,6,24,59024,2776,713,32
9,6,24,59543,2811,673,30.6
10,6,24,60114,2844,642,29
11,6,24,60823,2875,619,29.6
12,6,24,61262,2900,551,28.3
13,6,24,61935,2926,548,26.6
14,6,24,62328,2939,534,27.1
15,6,24,62653,2947,518,24.4
16,6,24,63004,2982,494,24.4
17,6,24,63565,2996,493,21.7
18,6,24,63839,3016,431,20.1
19,6,24,64150,3030,413,18.6
20,6,24,64565,3052,376,18
21,6,24,64903,3066,368,18.1
22,6,24,65202,3074,364,18.1
23,6,24,65602,3092,371,15.7
24,6,24,65934,3108,338,16
25,6,24,66397,3129,365,16.1
26,6,24,66704,3142,365,16
27,6,24,67032,3157,352,15
28,6,24,67360,3168,351,14.6
29,6,24,67837,3175,376,14.4
30,6,24,68152,3190,364,14
1,7,24,68502,3205,367,13.9
2,7,24,69015,3212,374,11.9
3,7,24,69422,3223,388,11.6
4,7,24,69724,3236,385,11.3
5,7,24,69957,3243,371,10.7
6,7,24,70497,3246,380,10.1
7,7,24,70986,3266,405,10.9
8,7,24,71455,3275,422,10
9,7,24,72037,3288,432,10.9
10,7,24,72503,3303,440,11.4
11,7,24,73060,3310,477,10.6
12,7,24,73705,3319,535,10.9
13,7,24,74124,3325,518,11.3
14,7,24,74836,3334,550,9.71
15,7,24,75576,3341,589,9.43
16,7,24,76237,3347,600,8.43
17,7,24,76941,3359,634,8
18,7,24,77773,3368,673,8.29
19,7,24,78698,3377,713,8.29
20,7,24,79251,3382,732,8.14
21,7,24,80111,3402,754,9.71
22,7,24,80738,3405,737,9.14
23,7,24,81396,3409,737,8.86
24,7,24,82326,3422,769,9
25,7,24,83617,3433,835,9.29
26,7,24,84306,3440,801,9
27,7,24,85436,3447,884,9.29
28,7,24,86091,3458,854,8
29,7,24,86846,3478,873,10.4
30,7,24,87740,3488,906,11.3
31,7,24,88907,3493,940,10.1
1,8,24,89925,3506,901,10.4
2,8,24,90835,3515,933,10.7
3,8,24,91705,3523,896,10.9
4,8,24,92416,3530,904,10.3
5,8,24,93000,3536,879,8.29
6,8,24,93598,3551,837,9
7,8,24,94395,3565,784,10.3
8,8,24,95157,3577,747,10.1
9,8,24,96065,3585,747,10
10,8,24,96821,3591,731,9.71
11,8,24,97403,3604,712,10.6
12,8,24,97959,3612,708,10.9
13,8,24,98728,3620,733,9.86
14,8,24,99430,3631,719,9.43
15,8,24,100237,3636,726,8.43
16,8,24,100772,3639,672,7.71
17,8,24,101276,3641,636,7.14
18,8,24,101780,3650,625,6.57
19,8,24,102215,3661,608,7
20,8,24,102783,3669,579,7
21,8,24,103461,3674,576,6.14
22,8,24,104040,3685,543,7
23,8,24,104618,3691,549,7.43
24,8,24,105168,3694,556,7.57
25,8,24,105554,3707,539,8.14
26,8,24,105996,3717,540,8
27,8,24,106558,3722,539,7.57
28,8,24,107146,3736,526,8.86
29,8,24,107790,3746,536,8.71
30,8,24,108286,3752,524,8.71
31,8,24,108742,3755,511,8.71
1,9,24,109353,3761,543,7.71
