day,month,statefips,case_count,death_count,new_case_count,new_death_count
14,7,21,20702,665,412,5
15,7,21,21148,668,421,4.86
16,7,21,21617,675,434,5
17,7,21,22162,687,441,5.71
18,7,21,22750,688,460,5.86
19,7,21,23600,691,548,6
20,7,21,23978,694,550,5.43
21,7,21,24638,695,562,4.29
22,7,21,25169,700,574,4.57
23,7,21,25828,706,602,4.43
24,7,21,26628,715,638,4
25,7,21,27395,717,664,4.14
26,7,21,27682,718,583,3.86
27,7,21,28250,726,610,4.57
28,7,21,28876,735,605,5.71
29,7,21,29479,746,616,6.57
30,7,21,30132,748,615,6
31,7,21,30981,753,622,5.43
1,8,21,31612,758,602,5.86
2,8,21,31966,759,612,5.86
3,8,21,32500,762,607,5.14
4,8,21,33209,769,619,4.86
5,8,21,33823,771,621,3.57
6,8,21,34435,780,615,4.57
7,8,21,35147,785,595,4.57
8,8,21,35986,790,625,4.57
9,8,21,36316,790,621,4.43
10,8,21,36739,794,606,4.57
11,8,21,37437,803,604,4.86
12,8,21,38546,809,675,5.43
13,8,21,39306,817,696,5.29
14,8,21,40012,822,695,5.29
15,8,21,40677,829,670,5.57
16,8,21,40883,832,652,6
17,8,21,41610,839,696,6.43
18,8,21,42270,858,690,7.86
19,8,21,42958,866,630,8.14
20,8,21,43700,881,628,9.14
21,8,21,44432,887,631,9.29
22,8,21,45225,899,650,10
23,8,21,45401,901,645,9.86
24,8,21,46057,909,635,10
25,8,21,46798,918,647,8.57
26,8,21,47542,927,655,8.71
27,8,21,48322,937,660,8
28,8,21,48937,945,644,8.29
29,8,21,49914,951,670,7.43
30,8,21,50170,955,681,7.71
31,8,21,50884,965,690,8
1,9,21,51762,983,709,9.29
2,9,21,52704,1008,737,11.6
3,9,21,54067,1021,821,12
4,9,21,55500,1028,938,11.9
5,9,21,56016,1033,872,11.7
6,9,21,56172,1035,857,11.4
7,9,21,56545,1036,809,10.1
8,9,21,56877,1039,731,8
9,9,21,57518,1058,688,7.14
10,9,21,58452,1073,626,7.43
11,9,21,59349,1087,550,8.43
12,9,21,60187,1099,596,9.43
13,9,21,60607,1102,634,9.57
14,9,21,61182,1105,662,9.86
15,9,21,61986,1112,730,10.4
16,9,21,62723,1118,744,8.57
17,9,21,63412,1127,709,7.71
18,9,21,64155,1132,687,6.43
19,9,21,65068,1137,697,5.43
20,9,21,65413,1139,687,5.29
21,9,21,65905,1141,675,5.14
22,9,21,66624,1148,663,5.14
23,9,21,67590,1161,695,6.14
24,9,21,68230,1166,688,5.57
25,9,21,69150,1179,714,6.71
26,9,21,70038,1185,710,6.86
27,9,21,70385,1189,710,7.14
28,9,21,71003,1195,728,7.71
29,9,21,71921,1205,757,8.14
30,9,21,72830,1208,749,6.71
1,10,21,73619,1225,770,8.43
2,10,21,74566,1232,774,7.57
3,10,21,75576,1239,791,7.71
4,10,21,76086,1242,814,7.57
5,10,21,76787,1248,826,7.57
6,10,21,77741,1255,831,7.14
7,10,21,78669,1261,834,7.57
8,10,21,79550,1272,847,6.71
9,10,21,80633,1283,867,7.29
10,10,21,81630,1293,865,7.71
11,10,21,82358,1295,896,7.57
12,10,21,83074,1300,898,7.43
13,10,21,83967,1318,889,9
14,10,21,85278,1325,944,9.14
15,10,21,86410,1341,980,9.86
16,10,21,87764,1349,1019,9.43
17,10,21,88823,1363,1028,10
18,10,21,89538,1372,1026,11
19,10,21,90443,1381,1053,11.6
20,10,21,91731,1403,1109,12.1
21,10,21,93110,1424,1119,14.1
22,10,21,94582,1439,1167,14
23,10,21,96043,1462,1183,16.1
24,10,21,97501,1469,1240,15.1
25,10,21,98730,1472,1313,14.3
26,10,21,99965,1480,1360,14.1
27,10,21,.,.,.,.
