day,month,statefips,case_count,death_count,new_case_count,new_death_count
6,6,42,79507,5986,531,64.1
7,6,42,80001,5997,540,63.1
8,6,42,80432,6007,528,61.9
9,6,42,80964,6070,521,57.1
10,6,42,81410,6143,506,57.3
11,6,42,81944,6187,502,46.4
12,6,42,82578,6229,524,39.6
13,6,42,82988,6264,497,39.7
14,6,42,83301,6275,471,39.7
15,6,42,83687,6307,465,42.9
16,6,42,84077,6337,445,38.1
17,6,42,84387,6376,425,33.3
18,6,42,84780,6417,405,32.9
19,6,42,85288,6446,387,31
20,6,42,85678,6467,384,29
21,6,42,86024,6472,389,28.1
22,6,42,86666,6475,426,24
23,6,42,87283,6511,458,24.9
24,6,42,87775,6568,484,27.4
25,6,42,88230,6602,493,26.4
26,6,42,88950,6625,523,25.6
27,6,42,89400,6652,532,26.4
28,6,42,89785,6655,537,26.1
29,6,42,90553,6663,555,26.9
30,6,42,91226,6695,563,26.3
1,7,42,91864,6704,584,19.4
2,7,42,92703,6758,639,22.3
3,7,42,93418,6790,638,23.6
4,7,42,93922,6793,646,20.1
5,7,42,94403,6797,660,20.3
6,7,42,95187,6798,662,19.3
7,7,42,95986,6835,680,20
8,7,42,96817,6864,708,22.9
9,7,42,97634,6895,704,19.6
10,7,42,98574,6929,737,19.9
11,7,42,99252,6945,761,21.7
12,7,42,99794,6950,770,21.9
13,7,42,100378,6955,742,22.4
14,7,42,101360,6973,768,19.7
15,7,42,102361,7011,792,21
16,7,42,103169,7039,791,20.6
17,7,42,104172,7057,800,18.3
18,7,42,104780,7068,790,17.6
19,7,42,105384,7074,799,17.7
20,7,42,106498,7076,874,17.3
21,7,42,107460,7094,871,17.3
22,7,42,108267,7125,844,16.3
23,7,42,109153,7142,855,14.7
24,7,42,110342,7162,881,15
25,7,42,111121,7167,906,14.1
26,7,42,111773,7170,913,13.7
27,7,42,112995,7174,928,14
28,7,42,114129,7197,953,14.7
29,7,42,114984,7219,960,13.4
30,7,42,115853,7248,957,15.1
31,7,42,116787,7261,921,14.1
1,8,42,117468,7270,907,14.7
2,8,42,118038,7274,895,14.9
3,8,42,118937,7276,849,14.6
4,8,42,119765,7296,805,14.1
5,8,42,120492,7310,787,13
6,8,42,121294,7340,777,13.1
7,8,42,122078,7360,756,14.1
8,8,42,122666,7372,743,14.6
9,8,42,123312,7374,753,14.3
10,8,42,124269,7378,762,14.6
11,8,42,125061,7404,757,15.4
12,8,42,125965,7447,782,19.6
13,8,42,126950,7474,808,19.1
14,8,42,127774,7513,814,21.9
15,8,42,128531,7525,838,21.9
16,8,42,129075,7532,823,22.6
17,8,42,129686,7535,774,22.4
18,8,42,130286,7561,746,22.4
19,8,42,130950,7593,712,20.9
20,8,42,131736,7606,684,18.9
21,8,42,132461,7629,670,16.6
22,8,42,133160,7643,661,16.9
23,8,42,133679,7643,658,15.9
24,8,42,134246,7642,651,15.3
25,8,42,134803,7666,645,15
26,8,42,135323,7691,625,14
27,8,42,135958,7702,603,13.7
28,8,42,136824,7722,623,13.3
29,8,42,137576,7740,631,13.9
30,8,42,138137,7742,637,14.1
31,8,42,138840,7743,656,14.4
1,9,42,139591,7764,684,14
2,9,42,140577,7792,751,14.4
3,9,42,141578,7805,803,14.7
4,9,42,142537,7821,816,14.1
5,9,42,143301,7837,818,13.9
6,9,42,143902,7837,824,13.6
7,9,42,144658,7855,831,16
8,9,42,145191,7862,800,14
9,9,42,146058,7882,783,12.9
10,9,42,146735,7894,737,12.7
11,9,42,147744,7914,744,13.3
12,9,42,148635,7915,762,11.1
13,9,42,148635,7915,676,11.1
14,9,42,150044,7940,769,12.1
15,9,42,151081,7945,841,11.9
16,9,42,151889,7963,833,11.6
17,9,42,152813,7978,868,12
18,9,42,153560,8006,831,13.1
19,9,42,154261,8028,804,16.1
20,9,42,154924,8049,898,19.1
21,9,42,155729,8080,812,20
22,9,42,156512,8099,776,22
23,9,42,157373,8137,783,24.9
24,9,42,158221,8150,773,24.6
25,9,42,159051,8157,784,21.6
26,9,42,159937,8177,811,21.3
27,9,42,160770,8180,835,18.7
28,9,42,161642,8181,845,14.4
29,9,42,163219,8196,958,13.9
30,9,42,164135,8216,966,11.3
1,10,42,165078,8234,980,12
2,10,42,166270,8254,1031,13.9
3,10,42,166270,8271,905,13.4
4,10,42,168161,8287,1056,15.3
5,10,42,169126,8300,1069,17
6,10,42,170255,8318,1005,17.4
7,10,42,171550,8347,1059,18.7
8,10,42,172971,8372,1128,19.7
9,10,42,174352,8387,1155,19
10,10,42,175804,8421,1362,21.4
11,10,42,176820,8426,1237,19.9
12,10,42,177844,8444,1245,20.6
13,10,42,179673,8458,1345,20
14,10,42,180956,8481,1344,19.1
15,10,42,182502,8496,1362,17.7
16,10,42,184185,8524,1405,19.6
17,10,42,185670,8535,1409,16.3
18,10,42,186772,8555,1422,18.4
19,10,42,188442,8562,1514,16.9
20,10,42,189988,8591,1474,19
21,10,42,191347,8629,1484,21.1
22,10,42,193401,8660,1557,23.4
23,10,42,195659,8695,1639,24.4
24,10,42,197370,8721,1671,26.6
25,10,42,198756,8730,1712,25
26,10,42,201248,8737,1829,25
27,10,42,.,.,.,.
