day,month,statefips,case_count,death_count,new_case_count,new_death_count
2,5,37,11514,428,424,17.7
3,5,37,11668,436,405,18.1
4,5,37,11871,454,405,17.6
5,5,37,12283,477,388,17.7
6,5,37,12783,497,405,18.7
7,5,37,13431,521,418,19.4
8,5,37,13879,537,422,18.9
9,5,37,14387,554,410,18
10,5,37,14783,561,445,17.9
11,5,37,15069,571,457,16.7
12,5,37,15402,597,446,17.1
13,5,37,15850,615,438,16.9
14,5,37,16593,632,452,15.9
15,5,37,17190,660,473,17.6
16,5,37,18009,671,517,16.7
17,5,37,18537,679,536,16.9
18,5,37,19121,684,579,16.1
19,5,37,19762,711,623,16.3
20,5,37,20221,721,624,15.1
21,5,37,20934,734,620,14.6
22,5,37,21661,754,639,13.4
23,5,37,22731,763,675,13.1
24,5,37,23231,771,671,13.1
25,5,37,23997,780,697,13.7
26,5,37,24188,789,632,11.1
27,5,37,24787,827,652,15.1
28,5,37,25616,859,669,17.9
29,5,37,26735,888,725,19.1
30,5,37,27761,903,719,20
31,5,37,28686,911,779,20
1,6,37,29368,923,767,20.4
2,6,37,30052,950,838,23
3,6,37,31013,971,889,20.6
4,6,37,32276,993,951,19.1
5,6,37,33417,1001,955,16.1
6,6,37,34809,1020,1007,16.7
7,6,37,35663,1024,997,16.1
8,6,37,36581,1041,1030,16.9
9,6,37,37393,1069,1049,17
10,6,37,38305,1096,1042,17.9
11,6,37,39735,1114,1066,17.3
12,6,37,41467,1128,1150,18.1
13,6,37,42911,1135,1157,16.4
14,6,37,44199,1139,1219,16.4
15,6,37,45257,1156,1239,16.4
16,6,37,46105,1185,1245,16.6
17,6,37,47142,1198,1262,14.6
18,6,37,48426,1209,1242,13.6
19,6,37,50014,1223,1221,13.6
20,6,37,51640,1239,1247,14.9
21,6,37,52854,1245,1236,15.1
22,6,37,53840,1250,1226,13.4
23,6,37,54826,1276,1246,13
24,6,37,56263,1295,1303,13.9
25,6,37,57540,1305,1302,13.7
26,6,37,59257,1319,1320,13.7
27,6,37,60709,1334,1296,13.6
28,6,37,62178,1338,1332,13.3
29,6,37,63692,1341,1407,13
30,6,37,65064,1362,1463,12.3
1,7,37,66815,1389,1507,13.4
2,7,37,68512,1402,1567,13.9
3,7,37,70451,1413,1599,13.4
4,7,37,71735,1414,1575,11.4
5,7,37,73096,1414,1560,10.9
6,7,37,74933,1424,1606,11.9
7,7,37,76188,1446,1589,12
8,7,37,77661,1470,1549,11.6
9,7,37,79564,1487,1579,12.1
10,7,37,81737,1503,1612,12.9
11,7,37,83996,1520,1752,15.1
12,7,37,85831,1532,1819,16.9
13,7,37,87653,1547,1817,17.6
14,7,37,89767,1582,1940,19.4
15,7,37,91573,1598,1987,18.3
16,7,37,93657,1617,2013,18.6
17,7,37,95633,1638,1985,19.3
18,7,37,98067,1653,2010,19
19,7,37,99841,1661,2001,18.4
20,7,37,101176,1676,1932,18.4
21,7,37,103047,1702,1897,17.1
22,7,37,105138,1729,1938,18.7
23,7,37,107050,1754,1913,19.6
24,7,37,109206,1769,1939,18.7
25,7,37,111282,1801,1888,21.1
26,7,37,112802,1807,1852,20.9
27,7,37,114612,1815,1919,19.9
28,7,37,116300,1847,1893,20.7
29,7,37,118027,1889,1841,22.9
30,7,37,120391,1929,1906,25
31,7,37,122370,1947,1881,25.4
1,8,37,124015,1989,1819,26.9
2,8,37,125281,1996,1783,27
3,8,37,126748,2013,1734,28.3
4,8,37,128236,2038,1705,27.3
5,8,37,129454,2079,1632,27.1
6,8,37,131478,2122,1584,27.6
7,8,37,133033,2160,1523,30.4
8,8,37,134915,2184,1557,27.9
9,8,37,136250,2195,1567,28.4
10,8,37,137006,2198,1465,26.4
11,8,37,138074,2238,1405,28.6
12,8,37,139413,2277,1423,28.3
13,8,37,141006,2313,1361,27.3
14,8,37,142544,2344,1359,26.3
15,8,37,143956,2370,1292,26.6
16,8,37,145111,2372,1266,25.3
17,8,37,145942,2384,1277,26.6
18,8,37,147141,2425,1295,26.7
19,8,37,148491,2464,1297,26.7
20,8,37,150422,2496,1345,26.1
21,8,37,152344,2522,1400,25.4
22,8,37,153966,2546,1430,25.1
23,8,37,155390,2560,1468,26.9
24,8,37,156927,2567,1569,26.1
25,8,37,158185,2607,1578,26
26,8,37,159708,2634,1602,24.3
27,8,37,161715,2654,1613,22.6
28,8,37,163154,2676,1544,22
29,8,37,165533,2708,1652,23.1
30,8,37,166510,2721,1589,23
31,8,37,167989,2733,1580,23.7
1,9,37,169966,2769,1683,23.1
2,9,37,171140,2806,1633,24.6
3,9,37,172791,2829,1582,25
4,9,37,174848,2868,1671,27.4
5,9,37,176124,2913,1513,29.3
6,9,37,177141,2920,1519,28.4
7,9,37,178212,2920,1460,26.7
8,9,37,179150,2942,1312,24.7
9,9,37,180061,2990,1274,26.3
10,9,37,181335,3016,1221,26.7
11,9,37,182934,3050,1155,26
12,9,37,184305,3073,1169,22.9
13,9,37,185325,3080,1169,22.9
14,9,37,186447,3094,1176,24.9
15,9,37,187486,3135,1191,27.6
16,9,37,188800,3176,1248,26.6
17,9,37,190307,3208,1282,27.4
18,9,37,191672,3232,1248,26
19,9,37,192751,3260,1207,26.7
20,9,37,193978,3270,1236,27.1
21,9,37,195093,3283,1235,27
22,9,37,196258,3320,1253,26.4
23,9,37,197431,3345,1233,24.1
24,9,37,199236,3380,1276,24.6
25,9,37,204658,3427,1855,27.9
26,9,37,206241,3458,1927,28.3
27,9,37,207407,3460,1918,27.1
28,9,37,208497,3469,1915,26.6
29,9,37,209384,3511,1875,27.3
30,9,37,211004,3565,1939,31.4
1,10,37,213218,3601,1997,31.6
2,10,37,215035,3628,1482,28.7
3,10,37,217049,3647,1544,27
4,10,37,217641,3653,1462,27.6
5,10,37,220045,3656,1650,26.7
6,10,37,221438,3691,1722,25.7
7,10,37,223349,3716,1764,21.6
8,10,37,225738,3744,1789,20.4
9,10,37,227756,3768,1817,20
10,10,37,229959,3786,1844,19.9
11,10,37,231564,3791,1989,19.7
12,10,37,233059,3799,1859,20.4
13,10,37,234842,3849,1915,22.6
14,10,37,236812,3882,1923,23.7
15,10,37,239338,3899,1943,22.1
16,10,37,242032,3938,2039,24.3
17,10,37,244020,3955,2009,24.1
18,10,37,246116,3961,2079,24.3
19,10,37,247551,3969,2070,24.3
20,10,37,249158,4018,2045,24.1
21,10,37,251010,4063,2028,25.9
22,10,37,253418,4110,2011,30.1
23,10,37,255534,4140,1929,28.9
24,10,37,258439,4170,2060,30.7
25,10,37,260128,4183,2002,31.7
26,10,37,262159,4200,2087,33
27,10,37,.,.,.,.
