day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,23,0,0,0,0
28,1,23,0,0,0,0
29,1,23,0,0,0,0
30,1,23,0,0,0,0
31,1,23,0,0,0,0
1,2,23,0,0,0,0
2,2,23,0,0,0,0
3,2,23,0,0,0,0
4,2,23,0,0,0,0
5,2,23,0,0,0,0
6,2,23,0,0,0,0
7,2,23,0,0,0,0
8,2,23,0,0,0,0
9,2,23,0,0,0,0
10,2,23,0,0,0,0
11,2,23,0,0,0,0
12,2,23,0,0,0,0
13,2,23,0,0,0,0
14,2,23,0,0,0,0
15,2,23,0,0,0,0
16,2,23,0,0,0,0
17,2,23,0,0,0,0
18,2,23,0,0,0,0
19,2,23,0,0,0,0
20,2,23,0,0,0,0
21,2,23,0,0,0,0
22,2,23,0,0,0,0
23,2,23,0,0,0,0
24,2,23,0,0,0,0
25,2,23,0,0,0,0
26,2,23,0,0,0,0
27,2,23,0,0,0,0
28,2,23,0,0,0,0
29,2,23,0,0,0,0
1,3,23,0,0,0,0
2,3,23,0,0,0,0
3,3,23,0,0,0,0
4,3,23,0,0,0,0
5,3,23,0,0,0,0
6,3,23,0,0,0,0
7,3,23,0,0,0,0
8,3,23,0,0,0,0
9,3,23,0,0,0,0
10,3,23,0,0,0,0
11,3,23,0,0,0,0
12,3,23,1,0,.143,0
13,3,23,2,0,.286,0
14,3,23,3,0,.429,0
15,3,23,12,0,1.71,0
16,3,23,17,0,2.43,0
17,3,23,32,0,4.57,0
18,3,23,43,0,6.14,0
19,3,23,52,0,7.29,0
20,3,23,57,0,7.86,0
21,3,23,70,0,9.57,0
22,3,23,89,0,11,0
23,3,23,107,0,12.9,0
24,3,23,118,0,12.3,0
25,3,23,142,0,14.1,0
26,3,23,155,0,14.7,0
27,3,23,168,1,15.9,.143
28,3,23,211,1,20.1,.143
29,3,23,253,3,23.4,.429
30,3,23,275,3,24,.429
31,3,23,303,5,26.4,.714
1,4,23,344,7,28.9,1
2,4,23,376,7,31.6,1
3,4,23,432,9,37.7,1.14
4,4,23,456,10,35,1.29
5,4,23,470,10,31,1
6,4,23,499,10,32,1
7,4,23,519,12,30.9,1
8,4,23,537,14,27.6,1
9,4,23,560,16,26.3,1.29
10,4,23,586,17,22,1.14
11,4,23,616,19,22.9,1.29
12,4,23,633,19,23.3,1.29
13,4,23,698,19,28.4,1.29
14,4,23,734,20,30.7,1.14
15,4,23,770,24,33.3,1.43
16,4,23,796,27,33.7,1.57
17,4,23,827,29,34.4,1.71
18,4,23,847,32,33,1.86
19,4,23,867,34,33.4,2.14
20,4,23,875,35,25.3,2.29
21,4,23,888,36,22,2.29
22,4,23,907,39,19.6,2.14
23,4,23,937,44,20.1,2.43
24,4,23,965,47,19.7,2.57
25,4,23,990,50,20.4,2.57
