day,month,statefips,case_count,death_count,new_case_count,new_death_count
20,4,6,33862,1223,1361,71.1
21,4,6,35844,1316,1441,76.9
22,4,6,37573,1425,1495,77.1
23,4,6,39534,1548,1627,82.4
24,4,6,41368,1619,1710,81.3
25,4,6,42590,1692,1680,78
26,4,6,43691,1716,1735,77.1
27,4,6,45208,1800,1621,82.4
28,4,6,46570,1884,1532,81.1
29,4,6,48904,1961,1619,76.6
30,4,6,50470,2057,1562,72.7
1,5,6,52318,2147,1564,75.4
2,5,6,53753,2213,1595,74.4
3,5,6,55072,2235,1626,74.1
4,5,6,56333,2297,1589,71
5,5,6,58848,2386,1754,71.7
6,5,6,60787,2478,1698,73.9
7,5,6,62481,2561,1716,72
8,5,6,64616,2650,1757,71.9
9,5,6,66824,2732,1867,74.1
10,5,6,68051,2769,1854,76.3
11,5,6,69514,2820,1883,74.7
12,5,6,71150,2902,1757,73.7
13,5,6,73218,3014,1776,76.6
14,5,6,74947,3039,1781,68.3
15,5,6,77015,3192,1771,77.4
16,5,6,78933,3254,1730,74.6
17,5,6,80366,3290,1759,74.4
18,5,6,81943,3322,1776,71.7
19,5,6,83981,3422,1833,74.3
20,5,6,86125,3514,1844,71.4
21,5,6,88488,3624,1934,83.6
22,5,6,90801,3690,1969,71.1
23,5,6,92815,3768,1983,73.4
24,5,6,94743,3790,2054,71.4
25,5,6,97017,3808,2153,69.4
26,5,6,99924,3859,2278,62.4
27,5,6,101873,3961,2250,63.9
28,5,6,104071,4042,2226,59.7
29,5,6,107043,4144,2320,64.9
30,5,6,110100,4214,2469,63.7
31,5,6,113114,4242,2624,64.6
1,6,6,115643,4287,2661,68.4
2,6,6,118081,4360,2594,71.6
3,6,6,120407,4422,2648,65.9
4,6,6,122917,4484,2692,63.1
5,6,6,126510,4550,2781,58
6,6,6,129147,4626,2721,58.9
7,6,6,131997,4653,2698,58.7
8,6,6,134287,4679,2663,56
9,6,6,137245,4775,2738,59.3
10,6,6,140139,4869,2819,63.9
11,6,6,143709,4941,2970,65.3
12,6,6,147285,4986,2968,62.3
13,6,6,150434,5059,3041,61.9
14,6,6,152953,5089,2994,62.3
15,6,6,155662,5120,3054,63
16,6,6,159131,5202,3127,61
17,6,6,163381,5283,3320,59.1
18,6,6,167135,5359,3347,59.7
19,6,6,170843,5425,3365,62.7
20,6,6,174854,5495,3489,62.3
21,6,6,178807,5517,3693,61.1
22,6,6,184620,5561,4137,63
23,6,6,191039,5637,4558,62.1
24,6,6,195889,5728,4644,63.6
25,6,6,201413,5810,4897,64.4
26,6,6,207027,5872,5169,63.9
27,6,6,211453,5902,5228,58.1
28,6,6,216955,5937,5450,60
29,6,6,223995,5979,5625,59.7
30,6,6,232153,6083,5873,63.7
1,7,6,239764,6168,6268,62.9
2,7,6,248198,6263,6684,64.7
3,7,6,256298,6315,7039,63.3
4,7,6,265176,6329,7675,61
5,7,6,271587,6369,7805,61.7
6,7,6,277869,6452,7696,67.6
7,7,6,287766,6563,7945,68.6
8,7,6,296304,6708,8077,77.1
9,7,6,303516,6825,7903,80.3
10,7,6,311505,6936,7887,88.7
11,7,6,320030,7012,7836,97.6
12,7,6,327676,7042,8013,96.1
13,7,6,336206,7086,8334,90.6
14,7,6,346593,7227,8404,94.9
15,7,6,355497,7368,8456,94.3
16,7,6,364761,7490,8749,95
17,7,6,374922,7607,9060,95.9
18,7,6,383194,7697,9023,97.9
19,7,6,391460,7710,9112,95.4
20,7,6,400195,7764,9141,96.9
21,7,6,410366,7883,9110,93.7
22,7,6,422528,8038,9576,95.7
23,7,6,433175,8190,9773,100
24,7,6,443096,8325,9739,103
25,7,6,453327,8428,10019,104
26,7,6,459338,8451,9697,106
27,7,6,467103,8544,9558,111
28,7,6,474951,8716,9226,119
29,7,6,486039,8884,9073,121
30,7,6,494269,9009,8728,117
31,7,6,502273,9222,8454,128
1,8,6,509507,9365,8026,134
2,8,6,515937,9399,8086,135
3,8,6,522235,9500,7876,137
4,8,6,527258,9696,7472,140
5,8,6,532776,9866,6677,140
6,8,6,541013,10014,6678,144
7,8,6,548142,10197,6553,139
8,8,6,556158,10299,6664,133
9,8,6,563244,10365,6758,138
10,8,6,574267,10460,7433,137
11,8,6,586078,10654,8403,137
12,8,6,595097,10808,8903,135
13,8,6,603212,10995,8886,140
14,8,6,613243,11146,9300,136
15,8,6,621981,11229,9403,133
16,8,6,628508,11245,9323,126
17,8,6,634991,11334,8675,125
18,8,6,640499,11523,7774,124
19,8,6,646742,11686,7378,125
20,8,6,653401,11801,7170,115
21,8,6,659991,11984,6678,120
22,8,6,665325,12137,6192,130
23,8,6,669944,12152,5919,130
24,8,6,676236,12250,5892,131
25,8,6,682320,12409,5974,127
26,8,6,687612,12547,5839,123
27,8,6,692962,12696,5652,128
28,8,6,698389,12836,5485,122
29,8,6,702499,12906,5311,110
30,8,6,706589,12939,5235,112
31,8,6,712541,13020,5186,110
1,9,6,716628,13149,4901,106
2,9,6,722035,13330,4918,112
3,9,6,727398,13497,4919,114
4,9,6,732691,13644,4900,115
5,9,6,737073,13708,4939,115
6,9,6,740233,13730,4806,113
7,9,6,742689,13763,4307,106
8,9,6,746113,13843,4212,99.1
9,9,6,749196,13990,3880,94.3
10,9,6,753017,14094,3660,85.3
11,9,6,757125,14265,3491,88.7
12,9,6,760581,14333,3358,89.3
13,9,6,763389,14386,3308,93.7
14,9,6,767062,14458,3482,99.3
15,9,6,769917,14606,3401,109
16,9,6,773318,14716,3446,104
17,9,6,776944,14807,3418,102
18,9,6,781436,14912,3473,92.4
19,9,6,785076,15023,3499,98.6
20,9,6,788077,15018,3527,90.3
21,9,6,792217,15069,3594,87.3
22,9,6,795077,15209,3594,86.1
23,9,6,798350,15313,3576,85.3
24,9,6,801671,15389,3532,83.1
25,9,6,805733,15533,3471,88.7
26,9,6,809214,15588,3448,80.7
27,9,6,811698,15608,3374,84.3
28,9,6,814796,15641,3226,81.7
29,9,6,817939,15791,3266,83.1
30,9,6,821125,15898,3254,83.6
1,10,6,824306,15989,3234,85.7
2,10,6,828364,16074,3233,77.3
3,10,6,831494,16122,3183,76.3
4,10,6,834635,16150,3277,77.4
5,10,6,837720,16179,3275,76.9
6,10,6,840322,16251,3198,65.7
7,10,6,843732,16358,3230,65.7
8,10,6,847384,16425,3297,62.3
9,10,6,851228,16502,3266,61.1
10,10,6,854302,16568,3258,63.7
11,10,6,857076,16581,3206,61.6
12,10,6,859959,16594,3177,59.3
13,10,6,863614,16650,3327,57
14,10,6,867094,16752,3337,56.3
15,10,6,870380,16839,3285,59.1
16,10,6,874101,16901,3268,57
17,10,6,876257,16940,3136,53.1
18,10,6,878394,16979,3045,56.9
19,10,6,882665,16987,3244,56.1
20,10,6,887093,17067,3354,59.6
21,10,6,890153,17189,3294,62.4
22,10,6,896424,17266,3721,61
23,10,6,902325,17316,4032,59.3
24,10,6,906644,17345,4341,57.9
25,10,6,909344,17358,4421,54.1
26,10,6,913699,17398,4433,58.7
27,10,6,.,.,.,.
