day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,22,0,0,0,0
28,1,22,0,0,0,0
29,1,22,0,0,0,0
30,1,22,0,0,0,0
31,1,22,0,0,0,0
1,2,22,0,0,0,0
2,2,22,0,0,0,0
3,2,22,0,0,0,0
4,2,22,0,0,0,0
5,2,22,0,0,0,0
6,2,22,0,0,0,0
7,2,22,0,0,0,0
8,2,22,0,0,0,0
9,2,22,0,0,0,0
10,2,22,0,0,0,0
11,2,22,0,0,0,0
12,2,22,0,0,0,0
13,2,22,0,0,0,0
14,2,22,0,0,0,0
15,2,22,0,0,0,0
16,2,22,0,0,0,0
17,2,22,0,0,0,0
18,2,22,0,0,0,0
19,2,22,0,0,0,0
20,2,22,0,0,0,0
21,2,22,0,0,0,0
22,2,22,0,0,0,0
23,2,22,0,0,0,0
24,2,22,0,0,0,0
25,2,22,0,0,0,0
26,2,22,0,0,0,0
27,2,22,0,0,0,0
28,2,22,0,0,0,0
29,2,22,0,0,0,0
1,3,22,0,0,0,0
2,3,22,0,0,0,0
3,3,22,0,0,0,0
4,3,22,0,0,0,0
5,3,22,0,0,0,0
6,3,22,0,0,0,0
7,3,22,0,0,0,0
8,3,22,0,0,0,0
9,3,22,1,0,.143,0
10,3,22,6,0,.857,0
11,3,22,13,0,1.86,0
12,3,22,14,0,2,0
13,3,22,36,0,5.14,0
14,3,22,77,1,11,.143
15,3,22,103,2,14.7,.286
16,3,22,137,3,19.4,.429
17,3,22,196,5,27.1,.714
18,3,22,280,7,38.1,1
19,3,22,392,10,54,1.43
20,3,22,537,10,71.6,1.43
21,3,22,763,16,98,2.14
22,3,22,837,20,105,2.57
23,3,22,1172,34,148,4.43
24,3,22,1388,46,170,5.86
25,3,22,1795,65,216,8.29
26,3,22,2305,83,273,10.4
27,3,22,2746,119,316,15.6
28,3,22,3315,137,365,17.3
29,3,22,3539,153,386,19
30,3,22,4024,186,407,21.7
31,3,22,5237,240,550,27.7
1,4,22,6424,275,661,30
2,4,22,9152,310,978,32.4
3,4,22,10299,370,1079,35.9
4,4,22,12500,412,1312,39.3
5,4,22,13014,477,1354,46.3
6,4,22,14867,512,1549,46.6
7,4,22,16284,582,1578,48.9
8,4,22,17030,652,1515,53.9
9,4,22,18283,702,1304,56
10,4,22,19253,755,1279,55
11,4,22,20014,806,1073,56.3
12,4,22,20595,840,1083,51.9
13,4,22,21016,884,878,53.1
14,4,22,21518,1013,748,61.6
15,4,22,21951,1103,703,64.4
16,4,22,22532,1156,607,64.9
17,4,22,23118,1213,552,65.4
18,4,22,23580,1267,509,65.9
19,4,22,23928,1296,476,65.1
20,4,22,24523,1328,501,63.4
21,4,22,24854,1405,477,56
22,4,22,25317,1532,481,61.3
23,4,22,25798,1599,467,63.3
24,4,22,26199,1660,440,63.9
25,4,22,26571,1703,427,62.3
26,4,22,26832,1729,415,61.9
27,4,22,27111,1740,370,58.9
28,4,22,27329,1801,354,56.6
29,4,22,27703,1845,341,44.7
30,4,22,28044,1905,321,43.7
1,5,22,28754,1970,365,44.3
2,5,22,29183,1993,373,41.4
3,5,22,29383,2012,364,40.4
4,5,22,29746,2064,376,46.3
5,5,22,30069,2115,391,44.9
6,5,22,30472,2167,396,46
7,5,22,30725,2208,383,43.3
8,5,22,30928,2227,311,36.7
9,5,22,31490,2267,330,39.1
10,5,22,31673,2286,327,39.1
11,5,22,31881,2308,305,34.9
12,5,22,32116,2347,292,33.1
13,5,22,32728,2381,322,30.6
14,5,22,33555,2417,404,29.9
15,5,22,33903,2448,425,31.6
16,5,22,34183,2479,385,30.3
17,5,22,34498,2491,404,29.3
18,5,22,34832,2563,422,36.4
19,5,22,35161,2581,435,33.4
20,5,22,35439,2608,387,32.4
21,5,22,36627,2629,439,30.3
22,5,22,37048,2669,449,31.6
23,5,22,37165,2683,426,29.1
24,5,22,37293,2690,399,28.4
25,5,22,37916,2690,441,18.1
26,5,22,38252,2701,442,17.1
27,5,22,38694,2722,465,16.3
28,5,22,38907,2740,326,15.9
29,5,22,38907,2766,266,13.9
30,5,22,39682,2785,360,14.6
31,5,22,40021,2791,390,14.4
1,6,22,40452,2801,362,15.9
2,6,22,40857,2835,372,19.1
3,6,22,41244,2870,364,21.1
4,6,22,41673,2883,395,20.4
5,6,22,42100,2912,456,20.9
6,6,22,42597,2925,416,20
7,6,22,42927,2936,415,20.7
8,6,22,43163,2944,387,20.4
9,6,22,43725,2957,410,17.4
10,6,22,44143,2968,414,14
11,6,22,44585,2987,416,14.9
12,6,22,45108,2996,430,12
13,6,22,46396,3004,543,11.3
14,6,22,46732,3014,544,11.1
15,6,22,47284,3018,589,10.6
16,6,22,47818,3042,585,12.1
17,6,22,48746,3062,658,13.4
18,6,22,49506,3069,703,11.7
19,6,22,48627,3084,503,12.6
20,6,22,49497,3104,443,14.3
21,6,22,49890,3105,451,13
22,6,22,50352,3117,438,14.1
23,6,22,51708,3134,556,13.1
24,6,22,52590,3152,549,12.9
25,6,22,53528,3164,575,13.6
26,6,22,54882,3190,894,15.1
27,6,22,54882,3190,769,12.3
28,6,22,56349,3199,923,13.4
29,6,22,57189,3199,977,11.7
30,6,22,58203,3221,928,12.4
1,7,22,60286,3238,1099,12.3
2,7,22,61669,3255,1163,13
3,7,22,63397,3278,1216,12.6
4,7,22,63397,3278,1216,12.6
5,7,22,65334,3288,1284,12.7
6,7,22,66435,3296,1321,13.9
7,7,22,68371,3319,1453,14
8,7,22,70259,3339,1425,14.4
9,7,22,72102,3355,1490,14.3
10,7,22,74744,3380,1621,14.6
11,7,22,76911,3403,1931,17.9
12,7,22,78230,3416,1842,18.3
13,7,22,79935,3423,1929,18.1
14,7,22,82150,3445,1968,18
15,7,22,84241,3461,1997,17.4
16,7,22,86521,3485,2060,18.6
17,7,22,88700,3509,1994,18.4
18,7,22,88700,3509,1684,15.1
19,7,22,91816,3543,1941,18.1
20,7,22,95002,3572,2152,21.3
21,7,22,96693,3608,2078,23.3
22,7,22,99466,3670,2175,29.9
23,7,22,101762,3686,2177,28.7
24,7,22,103846,3715,2164,29.4
25,7,22,103846,3715,2164,29.4
26,7,22,107686,3763,2267,31.4
27,7,22,110029,3786,2147,30.6
28,7,22,111150,3812,2065,29.1
29,7,22,112887,3883,1917,30.4
30,7,22,114595,3925,1833,34.1
31,7,22,116394,3949,1793,33.4
1,8,22,116394,3949,1793,33.4
2,8,22,119861,4007,1739,34.9
3,8,22,120960,4024,1562,34
4,8,22,124575,4051,1918,34.1
5,8,22,126061,4096,1882,30.4
6,8,22,127364,4146,1824,31.6
7,8,22,128864,4207,1781,36.9
8,8,22,128864,4207,1781,36.9
9,8,22,131517,4263,1665,36.6
10,8,22,132079,4287,1588,37.6
11,8,22,133243,4313,1238,37.4
12,8,22,134427,4361,1195,37.9
13,8,22,135562,4402,1171,36.6
14,8,22,136860,4430,1142,31.9
15,8,22,136860,4430,1142,31.9
16,8,22,138041,4507,932,34.9
17,8,22,138608,4526,933,34.1
18,8,22,139248,4554,858,34.4
19,8,22,140044,4609,802,35.4
20,8,22,140962,4637,771,33.6
21,8,22,141861,4687,714,36.7
22,8,22,141861,4687,714,36.7
23,8,22,143084,4746,720,34.1
24,8,22,143707,4764,728,34
25,8,22,144257,4797,716,34.7
26,8,22,145661,4851,802,34.6
27,8,22,146338,4874,768,33.9
28,8,22,146944,4904,726,31
29,8,22,146944,4904,726,31
30,8,22,148568,4931,783,26.4
31,8,22,148894,4950,741,26.6
1,9,22,149583,4984,761,26.7
2,9,22,150734,5004,725,21.9
3,9,22,151547,5021,744,21
4,9,22,152369,5035,775,18.7
5,9,22,152369,5035,775,18.7
6,9,22,153764,5093,742,23.1
7,9,22,154073,5105,740,22.1
8,9,22,154329,5118,678,19.1
9,9,22,155890,5140,737,19.4
10,9,22,156354,5161,687,20
11,9,22,157109,5202,677,23.9
12,9,22,157109,5202,677,23.9
13,9,22,158390,5235,661,20.3
14,9,22,158882,5252,687,21
15,9,22,159253,5278,703,22.9
16,9,22,159865,5294,568,22
17,9,22,160343,5311,570,21.4
18,9,22,161322,5340,602,19.7
19,9,22,161322,5340,602,19.7
20,9,22,162258,5366,553,18.7
21,9,22,162501,5375,517,17.6
22,9,22,163253,5386,571,15.4
23,9,22,163869,5407,572,16.1
24,9,22,164446,5423,586,16
25,9,22,165152,5444,547,14.9
26,9,22,165152,5444,547,14.9
27,9,22,166075,5465,545,14.1
28,9,22,166315,5480,545,15
29,9,22,166848,5490,514,14.9
30,9,22,167458,5511,513,14.9
1,10,22,168009,5519,509,13.7
2,10,22,168826,5545,525,14.4
3,10,22,168826,5545,525,14.4
4,10,22,169719,5577,521,16
5,10,22,169937,5586,517,15.1
6,10,22,170469,5592,517,14.6
7,10,22,172625,5604,738,13.3
8,10,22,173149,5609,734,12.9
9,10,22,173406,5635,654,12.9
10,10,22,173406,5635,654,12.9
11,10,22,174587,5655,695,11.1
12,10,22,174647,5669,673,11.9
13,10,22,175329,5679,694,12.4
14,10,22,176209,5695,512,13
15,10,22,176952,5707,543,14
16,10,22,177726,5727,617,13.1
17,10,22,177726,5727,617,13.1
18,10,22,178869,5750,612,13.6
19,10,22,179070,5766,632,13.9
20,10,22,179769,5772,634,13.3
21,10,22,181132,5790,703,13.6
22,10,22,181904,5799,707,13.1
23,10,22,182603,5820,697,13.3
24,10,22,182603,5820,697,13.3
25,10,22,183575,5837,672,12.4
26,10,22,183802,5854,676,12.6
27,10,22,.,.,.,.
