day,month,statefips,case_count,death_count,new_case_count,new_death_count
4,4,30,281,6,19.1,.714
5,4,30,298,6,19.6,.714
6,4,30,319,6,20.3,.286
7,4,30,319,6,17.3,.143
8,4,30,332,6,16.1,.143
9,4,30,354,6,16.1,.143
10,4,30,365,6,14.7,.143
11,4,30,377,6,13.7,0
12,4,30,387,6,12.7,0
13,4,30,394,7,10.7,.143
14,4,30,399,7,11.4,.143
15,4,30,404,7,10.3,.143
16,4,30,415,7,8.71,.143
17,4,30,422,8,8.14,.286
18,4,30,426,10,7,.571
19,4,30,433,10,6.57,.571
20,4,30,433,12,5.57,.714
21,4,30,437,12,5.43,.714
22,4,30,439,14,5,1
23,4,30,442,14,3.86,1
24,4,30,444,14,3.14,.857
25,4,30,445,14,2.71,.571
26,4,30,448,14,2.14,.571
27,4,30,449,14,2.29,.286
28,4,30,451,15,2,.429
29,4,30,451,16,1.71,.286
30,4,30,452,16,1.43,.286
1,5,30,452,16,1.14,.286
2,5,30,454,16,1.29,.286
3,5,30,454,16,.857,.286
4,5,30,456,16,1,.286
5,5,30,456,16,.714,.143
6,5,30,456,16,.714,0
7,5,30,456,16,.571,0
8,5,30,458,16,.857,0
9,5,30,458,16,.571,0
10,5,30,458,16,.571,0
11,5,30,459,16,.429,0
12,5,30,461,16,.714,0
13,5,30,462,16,.857,0
14,5,30,462,16,.857,0
15,5,30,466,16,1.14,0
16,5,30,468,16,1.43,0
17,5,30,468,16,1.43,0
18,5,30,470,16,1.57,0
19,5,30,471,16,1.43,0
20,5,30,478,16,2.29,0
21,5,30,479,16,2.43,0
22,5,30,479,16,1.86,0
23,5,30,479,16,1.57,0
24,5,30,479,16,1.57,0
25,5,30,479,16,1.29,0
26,5,30,479,17,1.14,.143
27,5,30,481,17,.429,.143
28,5,30,485,17,.857,.143
29,5,30,493,17,2,.143
30,5,30,505,17,3.71,.143
31,5,30,515,17,5.14,.143
1,6,30,519,17,5.71,.143
2,6,30,523,17,6.29,0
3,6,30,525,17,6.29,0
4,6,30,537,17,7.43,0
5,6,30,539,18,6.57,.143
6,6,30,540,18,5,.143
7,6,30,545,18,4.29,.143
8,6,30,548,18,4.14,.143
9,6,30,554,18,4.43,.143
10,6,30,561,18,5.14,.143
11,6,30,563,18,3.71,.143
12,6,30,573,18,4.86,0
13,6,30,588,18,6.86,0
14,6,30,601,19,8,.143
15,6,30,609,19,8.71,.143
16,6,30,614,19,8.57,.143
17,6,30,630,20,9.86,.286
18,6,30,655,20,13.1,.286
19,6,30,666,20,13.3,.286
20,6,30,698,20,15.7,.286
21,6,30,717,20,16.6,.143
22,6,30,734,21,17.9,.286
23,6,30,743,21,18.4,.286
24,6,30,766,21,19.4,.143
25,6,30,803,21,21.1,.143
26,6,30,829,22,23.3,.286
27,6,30,852,22,22,.286
28,6,30,863,22,20.9,.286
29,6,30,919,22,26.4,.143
30,6,30,967,22,32,.143
1,7,30,1016,22,35.7,.143
2,7,30,1083,22,40,.143
3,7,30,1128,23,42.7,.143
4,7,30,1167,23,45,.143
5,7,30,1212,23,49.9,.143
6,7,30,1249,23,47.1,.143
7,7,30,1327,23,51.4,.143
8,7,30,1371,23,50.7,.143
9,7,30,1466,25,54.7,.429
10,7,30,1593,28,66.4,.714
11,7,30,1677,29,72.9,.857
12,7,30,1758,29,78,.857
13,7,30,1908,32,94.1,1.29
14,7,30,2038,34,102,1.57
15,7,30,2149,34,111,1.57
16,7,30,2265,35,114,1.43
17,7,30,2383,37,113,1.29
18,7,30,2471,37,113,1.14
19,7,30,2533,37,111,1.14
20,7,30,2640,39,105,1
21,7,30,2741,40,100,.857
22,7,30,2840,42,98.7,1.14
23,7,30,2924,43,94.1,1.14
24,7,30,3113,46,104,1.29
25,7,30,3260,46,113,1.29
26,7,30,3342,46,116,1.29
27,7,30,3406,47,109,1.14
28,7,30,3491,52,107,1.71
29,7,30,3695,54,122,1.71
30,7,30,3829,55,129,1.71
31,7,30,3977,60,123,2
1,8,30,4081,61,117,2.14
2,8,30,4193,61,122,2.14
3,8,30,4249,64,120,2.43
4,8,30,4360,64,124,1.71
5,8,30,4481,65,112,1.57
6,8,30,4621,66,113,1.57
7,8,30,4771,71,113,1.57
8,8,30,4889,75,115,2
9,8,30,4952,75,108,2
10,8,30,5032,75,112,1.57
11,8,30,5125,77,109,1.86
12,8,30,5292,80,116,2.14
13,8,30,5430,81,116,2.14
14,8,30,5564,82,113,1.57
15,8,30,5663,82,111,1
16,8,30,5751,82,114,1
17,8,30,5810,82,111,1
18,8,30,5867,84,106,1
19,8,30,5976,84,97.7,.571
20,8,30,6095,89,95,1.14
21,8,30,6239,90,96.4,1.14
22,8,30,6392,90,104,1.14
23,8,30,6444,90,99,1.14
24,8,30,6510,91,100,1.29
25,8,30,6649,97,112,1.86
26,8,30,6807,98,119,2
27,8,30,6960,98,124,1.29
28,8,30,7086,100,121,1.43
29,8,30,7256,104,123,2
30,8,30,7340,104,128,2
31,8,30,7440,104,133,1.86
1,9,30,7526,105,125,1.14
2,9,30,7715,109,130,1.57
3,9,30,7903,111,135,1.86
4,9,30,8046,114,137,2
5,9,30,8178,116,132,1.71
6,9,30,8272,117,133,1.86
7,9,30,8340,118,129,2
8,9,30,8409,119,126,2
9,9,30,8499,122,112,1.86
10,9,30,8694,123,113,1.71
11,9,30,8817,132,110,2.57
12,9,30,8946,134,110,2.57
13,9,30,9037,136,109,2.71
14,9,30,9164,139,118,3
15,9,30,9281,141,125,3.14
16,9,30,9487,141,141,2.71
17,9,30,9721,143,147,2.86
18,9,30,9934,146,160,2
19,9,30,10193,156,178,3.14
20,9,30,10325,157,184,3
21,9,30,10509,160,192,3
22,9,30,10792,163,216,3.14
23,9,30,11034,165,221,3.43
24,9,30,11381,165,237,3.14
25,9,30,11656,170,246,3.43
26,9,30,11943,171,250,2.14
27,9,30,12126,173,257,2.29
28,9,30,12538,174,290,2
29,9,30,12825,177,290,2
30,9,30,13179,180,306,2.14
1,10,30,13626,181,321,2.29
2,10,30,14044,186,341,2.29
3,10,30,14490,186,364,2.14
4,10,30,14738,187,373,2
5,10,30,15127,190,370,2.29
6,10,30,15633,192,401,2.14
7,10,30,16194,193,431,1.86
8,10,30,16766,197,449,2.29
9,10,30,17478,206,491,2.86
10,10,30,18118,209,518,3.29
11,10,30,18733,210,571,3.29
12,10,30,19205,212,583,3.14
13,10,30,19682,217,578,3.57
14,10,30,20321,225,590,4.57
15,10,30,21043,230,611,4.71
16,10,30,21674,235,599,4.14
17,10,30,22284,240,595,4.43
18,10,30,22821,241,584,4.43
19,10,30,23503,242,614,4.29
20,10,30,24201,252,646,5
21,10,30,24818,276,642,7.29
22,10,30,25736,279,670,7
23,10,30,26600,283,704,6.86
24,10,30,27149,295,695,7.86
25,10,30,27880,298,723,8.14
26,10,30,28580,304,725,8.86
27,10,30,.,.,.,.
