day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,10,0,0,0,0
28,1,10,0,0,0,0
29,1,10,0,0,0,0
30,1,10,0,0,0,0
31,1,10,0,0,0,0
1,2,10,0,0,0,0
2,2,10,0,0,0,0
3,2,10,0,0,0,0
4,2,10,0,0,0,0
5,2,10,0,0,0,0
6,2,10,0,0,0,0
7,2,10,0,0,0,0
8,2,10,0,0,0,0
9,2,10,0,0,0,0
10,2,10,0,0,0,0
11,2,10,0,0,0,0
12,2,10,0,0,0,0
13,2,10,0,0,0,0
14,2,10,0,0,0,0
15,2,10,0,0,0,0
16,2,10,0,0,0,0
17,2,10,0,0,0,0
18,2,10,0,0,0,0
19,2,10,0,0,0,0
20,2,10,0,0,0,0
21,2,10,0,0,0,0
22,2,10,0,0,0,0
23,2,10,0,0,0,0
24,2,10,0,0,0,0
25,2,10,0,0,0,0
26,2,10,0,0,0,0
27,2,10,0,0,0,0
28,2,10,0,0,0,0
29,2,10,0,0,0,0
1,3,10,0,0,0,0
2,3,10,0,0,0,0
3,3,10,0,0,0,0
4,3,10,0,0,0,0
5,3,10,0,0,0,0
6,3,10,0,0,0,0
7,3,10,0,0,0,0
8,3,10,0,0,0,0
9,3,10,0,0,0,0
10,3,10,0,0,0,0
11,3,10,1,0,.143,0
12,3,10,4,0,.571,0
13,3,10,4,0,.571,0
14,3,10,4,0,.571,0
15,3,10,7,0,1,0
16,3,10,8,0,1.14,0
17,3,10,16,0,2.29,0
18,3,10,26,0,3.57,0
19,3,10,30,0,3.71,0
20,3,10,39,0,5,0
21,3,10,45,0,5.86,0
22,3,10,56,0,7,0
23,3,10,87,0,11.3,0
24,3,10,104,0,12.6,0
25,3,10,119,0,13.3,0
26,3,10,143,1,16.1,.143
27,3,10,165,2,18,.286
28,3,10,214,5,24.1,.714
29,3,10,232,6,25.1,.857
30,3,10,264,7,25.3,1
31,3,10,319,10,30.7,1.43
1,4,10,368,11,35.6,1.57
2,4,10,393,12,35.7,1.57
3,4,10,450,14,40.7,1.71
4,4,10,593,14,54.1,1.29
5,4,10,673,14,63,1.14
6,4,10,783,15,74.1,1.14
7,4,10,928,16,87,.857
8,4,10,1116,19,107,1.14
9,4,10,1209,23,117,1.57
10,4,10,1326,32,125,2.57
11,4,10,1479,33,127,2.71
12,4,10,1625,35,136,3
13,4,10,1761,41,140,3.71
14,4,10,1926,43,143,3.86
15,4,10,2014,46,128,3.86
16,4,10,2075,52,124,4.14
17,4,10,2323,61,142,4.14
18,4,10,2538,67,151,4.86
19,4,10,2538,67,130,4.57
20,4,10,2745,72,141,4.43
21,4,10,2931,82,144,5.57
22,4,10,3200,89,169,6.14
23,4,10,3308,92,176,5.71
24,4,10,3442,100,160,5.57
25,4,10,3576,112,148,6.43
26,4,10,4034,120,214,7.57
27,4,10,4162,125,202,7.57
28,4,10,4575,137,235,7.86
29,4,10,4655,144,208,7.86
30,4,10,4734,152,204,8.57
1,5,10,4918,159,211,8.43
2,5,10,5038,168,209,8
3,5,10,5208,177,168,8.14
4,5,10,5288,182,161,8.14
5,5,10,5371,187,114,7.14
6,5,10,5778,193,160,7
7,5,10,5939,202,172,7.14
8,5,10,6083,213,166,7.71
9,5,10,6277,221,177,7.57
10,5,10,6447,224,177,6.71
11,5,10,6565,225,182,6.14
12,5,10,6741,237,196,7.14
13,5,10,6952,247,168,7.71
14,5,10,7223,260,183,8.29
15,5,10,7373,271,184,8.29
16,5,10,7547,286,181,9.29
17,5,10,7670,290,175,9.43
18,5,10,7869,297,186,10.3
19,5,10,8037,304,185,9.57
20,5,10,8194,310,177,9
21,5,10,8386,317,166,8.14
22,5,10,8529,322,165,7.29
23,5,10,8690,324,163,5.43
24,5,10,8809,326,163,5.14
25,5,10,8965,332,157,5
26,5,10,9066,335,147,4.43
27,5,10,9096,344,129,4.86
28,5,10,9171,345,112,4
29,5,10,9236,356,101,4.86
30,5,10,9422,361,105,5.29
31,5,10,9498,366,98.4,5.71
1,6,10,9605,368,91.4,5.14
2,6,10,9685,373,88.4,5.43
3,6,10,9712,375,88,4.43
4,6,10,9746,386,82.1,5.86
5,6,10,9773,388,76.7,4.57
6,6,10,9845,390,60.4,4.14
7,6,10,9942,398,63.4,4.57
8,6,10,9972,398,52.4,4.29
9,6,10,10020,410,47.9,5.29
10,6,10,10056,413,49.1,5.43
11,6,10,10106,414,51.4,4
12,6,10,10173,414,57.1,3.71
13,6,10,10229,419,54.9,4.14
14,6,10,10264,422,46,3.43
15,6,10,10340,423,52.6,3.57
16,6,10,10403,424,54.7,2
17,6,10,10444,426,55.4,1.86
18,6,10,10499,431,56.1,2.43
19,6,10,10611,433,62.6,2.71
20,6,10,10681,434,64.6,2.14
21,6,10,10775,435,73,1.86
22,6,10,10820,435,68.6,1.71
23,6,10,10847,435,63.4,1.57
24,6,10,10889,436,63.6,1.43
25,6,10,10980,438,68.7,1
26,6,10,11017,438,58,.714
27,6,10,11091,438,58.6,.571
28,6,10,11226,438,64.4,.429
29,6,10,11376,438,79.4,.429
30,6,10,11474,440,89.6,.714
1,7,10,11510,440,88.7,.571
2,7,10,11731,441,107,.429
3,7,10,11923,443,129,.714
4,7,10,11996,443,129,.714
5,7,10,12128,443,129,.714
6,7,10,12293,443,131,.714
7,7,10,12414,445,134,.714
8,7,10,12462,446,136,.857
9,7,10,12531,448,114,1
10,7,10,12652,448,104,.714
11,7,10,12743,448,107,.714
12,7,10,12804,448,96.6,.714
13,7,10,12879,448,83.7,.714
14,7,10,12969,449,79.3,.571
15,7,10,13050,452,84,.857
16,7,10,13114,452,83.3,.571
17,7,10,13337,452,97.9,.571
18,7,10,13429,454,98,.857
19,7,10,13519,454,102,.857
20,7,10,13624,454,106,.857
21,7,10,13746,456,111,1
22,7,10,13792,458,106,.857
23,7,10,13924,460,116,1.14
24,7,10,14202,509,124,8.14
25,7,10,14175,510,107,8
26,7,10,14290,510,110,8
27,7,10,14406,510,112,8
28,7,10,14476,511,104,7.86
29,7,10,14602,512,116,7.71
30,7,10,14689,512,109,7.43
31,7,10,14788,516,83.7,1
1,8,10,14877,516,100,.857
