day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,45,0,0,0,0
28,1,45,0,0,0,0
29,1,45,0,0,0,0
30,1,45,0,0,0,0
31,1,45,0,0,0,0
1,2,45,0,0,0,0
2,2,45,0,0,0,0
3,2,45,0,0,0,0
4,2,45,0,0,0,0
5,2,45,0,0,0,0
6,2,45,0,0,0,0
7,2,45,0,0,0,0
8,2,45,0,0,0,0
9,2,45,0,0,0,0
10,2,45,0,0,0,0
11,2,45,0,0,0,0
12,2,45,0,0,0,0
13,2,45,0,0,0,0
14,2,45,0,0,0,0
15,2,45,0,0,0,0
16,2,45,0,0,0,0
17,2,45,0,0,0,0
18,2,45,0,0,0,0
19,2,45,0,0,0,0
20,2,45,0,0,0,0
21,2,45,0,0,0,0
22,2,45,0,0,0,0
23,2,45,0,0,0,0
24,2,45,0,0,0,0
25,2,45,0,0,0,0
26,2,45,0,0,0,0
27,2,45,0,0,0,0
28,2,45,0,0,0,0
29,2,45,0,0,0,0
1,3,45,0,0,0,0
2,3,45,0,0,0,0
3,3,45,0,0,0,0
4,3,45,0,0,0,0
5,3,45,0,0,0,0
6,3,45,2,0,.286,0
7,3,45,2,0,.286,0
8,3,45,6,0,.857,0
9,3,45,7,0,1,0
10,3,45,9,0,1.29,0
11,3,45,10,0,1.43,0
12,3,45,12,0,1.71,0
13,3,45,13,0,1.57,0
14,3,45,19,0,2.43,0
15,3,45,28,0,3.14,0
16,3,45,33,1,3.71,.143
17,3,45,47,1,5.43,.143
18,3,45,60,1,7.14,.143
19,3,45,81,1,9.86,.143
20,3,45,126,3,16.1,.429
21,3,45,172,3,21.9,.429
22,3,45,194,3,23.7,.429
23,3,45,299,5,38,.571
24,3,45,342,8,42.1,1
25,3,45,425,8,52.1,1
26,3,45,456,9,53.6,1.14
27,3,45,542,13,59.4,1.43
28,3,45,661,15,69.9,1.71
29,3,45,775,16,83,1.86
30,3,45,925,18,89.4,1.86
31,3,45,1083,22,106,2
1,4,45,1293,26,124,2.57
2,4,45,1554,31,157,3.14
3,4,45,1700,34,165,3
4,4,45,1917,40,179,3.57
5,4,45,2049,44,182,4
6,4,45,2232,48,187,4.29
7,4,45,2417,51,191,4.14
8,4,45,2552,63,180,5.29
9,4,45,2792,67,177,5.14
10,4,45,3065,72,195,5.43
11,4,45,3207,80,184,5.71
12,4,45,3319,82,181,5.43
13,4,45,3439,87,172,5.57
14,4,45,3553,97,162,6.57
15,4,45,3656,107,158,6.29
16,4,45,3931,109,163,6
17,4,45,4086,116,146,6.29
18,4,45,4246,119,148,5.57
19,4,45,4377,120,151,5.43
20,4,45,4439,124,143,5.29
21,4,45,4608,135,151,5.43
22,4,45,4761,140,158,4.71
23,4,45,4917,150,141,5.86
24,4,45,5070,157,141,5.86
25,4,45,5253,166,144,6.71
26,4,45,5490,174,159,7.71
27,4,45,5613,177,168,7.57
28,4,45,5735,192,161,8.14
29,4,45,5881,232,160,13.1
30,4,45,6095,244,168,13.4
1,5,45,6258,256,170,14.1
2,5,45,6489,267,177,14.4
3,5,45,6626,275,162,14.4
4,5,45,6757,283,163,15.1
5,5,45,6841,296,158,14.9
6,5,45,6936,305,151,10.4
7,5,45,7142,316,150,10.3
8,5,45,7367,320,158,9.14
9,5,45,7531,330,149,9
10,5,45,7653,331,147,8
11,5,45,7792,346,148,9
12,5,45,7927,355,155,8.43
13,5,45,8030,362,156,8.14
14,5,45,8189,371,150,7.86
15,5,45,8407,380,149,8.57
16,5,45,8661,380,161,7.14
17,5,45,8816,385,166,7.71
18,5,45,8942,391,164,6.43
19,5,45,9056,399,161,6.29
20,5,45,9175,407,164,6.43
21,5,45,9379,416,170,6.43
22,5,45,9638,419,176,5.57
23,5,45,9895,425,176,6.43
24,5,45,10096,435,183,7.14
25,5,45,10178,440,177,7
26,5,45,10416,446,194,6.71
27,5,45,10623,466,207,8.43
28,5,45,10788,470,201,7.71
29,5,45,11131,483,213,9.14
30,5,45,11394,487,214,8.86
31,5,45,11861,494,252,8.43
1,6,45,12148,500,281,8.57
2,6,45,12415,501,286,7.86
3,6,45,12651,518,290,7.43
4,6,45,13005,525,317,7.86
5,6,45,13453,538,332,7.86
6,6,45,13916,545,360,8.29
7,6,45,14286,546,346,7.43
8,6,45,14800,557,379,8.14
9,6,45,15228,568,402,9.57
10,6,45,15759,575,444,8.14
11,6,45,16441,588,491,9
12,6,45,17170,593,531,7.86
13,6,45,17955,599,577,7.71
14,6,45,18796,600,644,7.71
15,6,45,19381,602,654,6.43
16,6,45,19995,607,681,5.57
17,6,45,20556,617,685,6
18,6,45,21548,621,730,4.71
19,6,45,22631,639,780,6.57
20,6,45,23786,644,833,6.43
21,6,45,24693,653,842,7.57
22,6,45,25701,659,903,8.14
