day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,26,0,0,0,0
28,1,26,0,0,0,0
29,1,26,0,0,0,0
30,1,26,0,0,0,0
31,1,26,0,0,0,0
1,2,26,0,0,0,0
2,2,26,0,0,0,0
3,2,26,0,0,0,0
4,2,26,0,0,0,0
5,2,26,0,0,0,0
6,2,26,0,0,0,0
7,2,26,0,0,0,0
8,2,26,0,0,0,0
9,2,26,0,0,0,0
10,2,26,0,0,0,0
11,2,26,0,0,0,0
12,2,26,0,0,0,0
13,2,26,0,0,0,0
14,2,26,0,0,0,0
15,2,26,0,0,0,0
16,2,26,0,0,0,0
17,2,26,0,0,0,0
18,2,26,0,0,0,0
19,2,26,0,0,0,0
20,2,26,0,0,0,0
21,2,26,0,0,0,0
22,2,26,0,0,0,0
23,2,26,0,0,0,0
24,2,26,0,0,0,0
25,2,26,0,0,0,0
26,2,26,0,0,0,0
27,2,26,0,0,0,0
28,2,26,0,0,0,0
29,2,26,0,0,0,0
1,3,26,0,0,0,0
2,3,26,0,0,0,0
3,3,26,0,0,0,0
4,3,26,0,0,0,0
5,3,26,0,0,0,0
6,3,26,0,0,0,0
7,3,26,0,0,0,0
8,3,26,0,0,0,0
9,3,26,0,0,0,0
10,3,26,2,0,.286,0
11,3,26,2,0,.286,0
12,3,26,12,0,1.71,0
13,3,26,25,0,3.57,0
14,3,26,33,0,4.71,0
15,3,26,53,0,7.57,0
16,3,26,54,0,7.71,0
17,3,26,65,0,9,0
18,3,26,80,1,11.1,.143
19,3,26,334,3,46,.429
20,3,26,548,4,74.7,.571
21,3,26,787,6,108,.857
22,3,26,1033,9,140,1.29
23,3,26,1324,16,181,2.29
24,3,26,1791,24,247,3.43
25,3,26,2293,43,316,6
26,3,26,2877,63,363,8.57
27,3,26,3655,93,444,12.7
28,3,26,4634,112,550,15.1
29,3,26,5486,132,636,17.6
30,3,26,6508,197,741,25.9
31,3,26,7629,264,834,34.3
1,4,26,9292,336,1000,41.9
2,4,26,10791,417,1131,50.6
3,4,26,12669,478,1288,55
4,4,26,14225,541,1370,61.3
5,4,26,15633,617,1450,69.3
6,4,26,17129,727,1517,75.7
7,4,26,18851,845,1603,83
8,4,26,20220,959,1561,89
9,4,26,21375,1076,1512,94.1
10,4,26,22646,1280,1425,115
11,4,26,23855,1395,1376,122
12,4,26,24496,1488,1266,124
13,4,26,25490,1603,1194,125
14,4,26,26845,1767,1142,132
15,4,26,27894,1920,1096,137
16,4,26,29120,2092,1106,145
17,4,26,29954,2227,1044,135
18,4,26,30718,2307,980,130
19,4,26,31349,2389,979,129
20,4,26,31929,2466,920,123
21,4,26,32936,2698,870,133
22,4,26,33973,2813,868,128
23,4,26,35253,2977,876,126
24,4,26,36628,3084,953,122
25,4,26,37302,3273,941,138
26,4,26,38003,3314,951,132
27,4,26,38457,3406,933,134
28,4,26,39469,3566,933,124
29,4,26,40443,3670,924,122
30,4,26,41348,3788,871,116
1,5,26,42348,3866,817,112
2,5,26,43191,4020,841,107
3,5,26,43803,4049,829,105
4,5,26,43996,4135,791,104
5,5,26,44391,4179,703,87.6
6,5,26,45079,4250,662,82.9
7,5,26,45643,4343,614,79.3
8,5,26,46319,4393,567,75.3
9,5,26,46735,4526,506,72.3
10,5,26,47116,4551,473,71.7
11,5,26,47526,4584,504,64.1
12,5,26,47946,4674,508,70.7
13,5,26,48307,4714,461,66.3
14,5,26,49489,4787,549,63.4
15,5,26,49982,4825,523,61.7
16,5,26,50416,4880,526,50.6
17,5,26,51054,4891,563,48.6
18,5,26,51853,4915,618,47.3
19,5,26,52337,5017,627,49
20,5,26,52988,5060,669,49.4
21,5,26,53468,5129,568,48.9
22,5,26,53865,5158,555,47.6
23,5,26,54304,5223,555,49
24,5,26,54616,5228,509,48.1
25,5,26,54816,5240,423,46.4
26,5,26,55040,5266,386,35.6
27,5,26,55544,5334,365,39.1
28,5,26,55944,5372,354,34.7
29,5,26,56589,5406,389,35.4
30,5,26,56848,5463,363,34.3
31,5,26,57355,5491,391,37.6
1,6,26,58435,5525,517,40.7
2,6,26,58680,5562,520,42.3
3,6,26,58990,5579,492,35
4,6,26,59215,5604,467,33.1
5,6,26,63744,5854,1022,64
6,6,26,64196,5894,1050,61.6
7,6,26,64615,5898,1037,58.1
8,6,26,64911,5916,925,55.9
9,6,26,65190,5946,930,54.9
10,6,26,65377,5958,912,54.1
11,6,26,65627,5985,916,54.4
12,6,26,65881,5994,305,20
13,6,26,66024,6017,261,17.6
14,6,26,66246,6020,233,17.4
15,6,26,66302,6025,199,15.6
16,6,26,66466,6039,182,13.3
17,6,26,66694,6041,188,11.9
18,6,26,66980,6064,193,11.3
19,6,26,67300,6071,203,11
20,6,26,67721,6091,242,10.6
21,6,26,67873,6094,232,10.6
22,6,26,68144,6101,263,10.9
23,6,26,68373,6113,272,10.6
24,6,26,68711,6118,288,11
25,6,26,69159,6137,311,10.4
26,6,26,69473,6138,310,9.57
27,6,26,69802,6157,297,9.43
28,6,26,70042,6161,310,9.57
29,6,26,70356,6165,316,9.14
30,6,26,70850,6197,354,12
1,7,26,71279,6202,367,12
2,7,26,71853,6216,385,11.3
3,7,26,72306,6219,405,11.6
4,7,26,72702,6222,414,9.29
5,7,26,73027,6222,426,8.71
6,7,26,73403,6225,435,8.57
7,7,26,74011,6256,452,8.43
8,7,26,74660,6266,483,9.14
9,7,26,75247,6275,485,8.43
10,7,26,75871,6288,509,9.86
11,7,26,76499,6316,542,13.4
12,7,26,76936,6317,558,13.6
13,7,26,77354,6324,564,14.1
14,7,26,78045,6330,576,10.6
15,7,26,79081,6333,632,9.57
16,7,26,79977,6351,676,10.9
17,7,26,80752,6358,697,10
18,7,26,81384,6367,698,7.29
19,7,26,81935,6369,714,7.43
20,7,26,82486,6377,733,7.57
21,7,26,83184,6385,734,7.86
22,7,26,83891,6391,687,8.29
23,7,26,84585,6397,658,6.57
