day,month,statefips,case_count,death_count,new_case_count,new_death_count
10,4,20,1180,50,79.3,4.43
11,4,20,1282,55,82.9,4.86
12,4,20,1337,56,81.1,4.71
13,4,20,1384,63,75.7,5.43
14,4,20,1440,69,76.4,5.57
15,4,20,1503,76,64,5.43
16,4,20,1595,80,68.4,5.43
17,4,20,1732,84,78.9,4.86
18,4,20,1820,86,76.9,4.43
19,4,20,1897,94,80,5.43
20,4,20,2030,101,92.3,5.43
21,4,20,2114,107,96.3,5.43
22,4,20,2291,111,113,5
23,4,20,2626,112,147,4.57
24,4,20,2842,117,159,4.71
25,4,20,3091,119,182,4.71
26,4,20,3198,120,186,3.71
27,4,20,3407,126,197,3.57
28,4,20,3601,127,212,2.86
29,4,20,3811,132,217,3
30,4,20,4305,133,240,3
1,5,20,4510,136,238,2.71
2,5,20,4863,140,253,3
3,5,20,5177,142,283,3.14
4,5,20,5385,154,283,4
5,5,20,5627,160,289,4.71
6,5,20,5893,163,297,4.43
7,5,20,6240,164,276,4.43
8,5,20,6751,167,320,4.43
9,5,20,6923,172,294,4.57
10,5,20,7045,172,267,4.29
11,5,20,7161,174,254,2.86
12,5,20,7352,178,246,2.57
13,5,20,7552,179,237,2.29
14,5,20,7668,181,204,2.43
15,5,20,8006,187,179,2.86
16,5,20,8059,189,162,2.43
17,5,20,8066,189,146,2.43
18,5,20,8439,190,183,2.29
19,5,20,8488,193,162,2.14
20,5,20,8661,197,158,2.57
21,5,20,8771,199,158,2.57
22,5,20,9068,200,152,1.86
23,5,20,9119,200,151,1.57
24,5,20,9135,200,153,1.57
25,5,20,9272,201,119,1.57
26,5,20,9352,204,123,1.57
27,5,20,9453,207,113,1.43
28,5,20,9513,209,106,1.43
29,5,20,9826,209,108,1.29
30,5,20,9847,209,104,1.29
31,5,20,9878,211,106,1.57
1,6,20,10103,217,119,2.29
2,6,20,10143,227,113,3.29
3,6,20,10281,227,118,2.86
4,6,20,10332,230,117,3
5,6,20,10493,233,95.3,3.43
6,6,20,10517,234,95.7,3.57
7,6,20,10549,234,95.9,3.29
8,6,20,10724,237,88.7,2.86
9,6,20,10786,238,91.9,1.57
10,6,20,10931,241,92.9,2
11,6,20,10984,242,93.1,1.71
12,6,20,11152,243,94.1,1.43
13,6,20,11195,244,96.9,1.43
14,6,20,11247,244,99.7,1.43
15,6,20,11516,246,113,1.29
16,6,20,11569,246,112,1.14
17,6,20,11801,248,124,1
18,6,20,11886,252,129,1.43
19,6,20,12168,254,145,1.57
20,6,20,12218,257,146,1.86
21,6,20,12258,258,144,2
22,6,20,12576,260,151,2
23,6,20,12659,261,156,2.14
24,6,20,13110,262,187,2
25,6,20,13207,263,189,1.57
26,6,20,13729,266,223,1.71
27,6,20,13767,269,221,1.71
28,6,20,14016,272,251,2
29,6,20,14568,276,285,2.29
30,6,20,14629,276,281,2.14
1,7,20,15142,280,290,2.57
2,7,20,15226,282,288,2.71
3,7,20,16015,283,327,2.43
4,7,20,16165,284,343,2.14
5,7,20,16289,287,325,2.14
6,7,20,17082,288,359,1.71
7,7,20,17157,290,361,2
8,7,20,17807,291,381,1.57
9,7,20,18031,294,401,1.71
10,7,20,18799,294,398,1.57
11,7,20,18983,294,403,1.43
12,7,20,19295,300,429,1.86
13,7,20,20265,301,455,1.86
14,7,20,20347,303,456,1.86
15,7,20,21157,308,479,2.43
16,7,20,21273,309,463,2.14
17,7,20,22199,310,486,2.29
18,7,20,22238,312,465,2.57
19,7,20,22459,313,452,1.86
20,7,20,23544,318,468,2.43
21,7,20,23606,319,466,2.29
22,7,20,24376,324,460,2.29
23,7,20,24518,326,464,2.43
24,7,20,25403,330,458,2.86
25,7,20,25464,333,461,3
26,7,20,25649,335,456,3.14
27,7,20,26439,338,414,2.86
28,7,20,26494,344,413,3.57
29,7,20,27177,349,400,3.57
30,7,20,27244,357,389,4.43
31,7,20,28121,358,388,4
1,8,20,28147,358,383,3.57
2,8,20,28341,361,385,3.71
3,8,20,29200,366,394,4
4,8,20,29259,367,395,3.29
5,8,20,30047,371,410,3.14
6,8,20,30153,376,416,2.71
7,8,20,30966,380,406,3.14
8,8,20,30992,380,406,3.14
9,8,20,31145,380,401,2.71
10,8,20,32094,387,413,3
11,8,20,32181,388,417,3
12,8,20,32977,397,419,3.71
13,8,20,33087,403,419,3.86
14,8,20,34246,404,469,3.43
15,8,20,34294,406,472,3.71
16,8,20,34495,406,479,3.71
17,8,20,35544,410,493,3.29
18,8,20,35632,415,493,3.86
19,8,20,36333,420,479,3.29
20,8,20,36445,423,480,2.86
21,8,20,37411,430,452,3.71
22,8,20,37544,431,464,3.57
23,8,20,37726,431,462,3.57
24,8,20,39008,432,495,3.14
25,8,20,39089,433,494,2.57
26,8,20,40564,445,604,3.57
27,8,20,40702,446,608,3.29
28,8,20,41808,448,628,2.57
29,8,20,41909,449,624,2.57
30,8,20,42011,450,612,2.71
31,8,20,43407,451,628,2.71
1,9,20,43491,454,629,3
2,9,20,44529,458,566,1.86
3,9,20,44755,475,579,4.14
4,9,20,46049,481,606,4.71
5,9,20,46051,482,592,4.71
6,9,20,46151,483,591,4.71
7,9,20,47409,485,572,4.86
8,9,20,47878,486,627,4.57
9,9,20,48389,497,551,5.57
10,9,20,48443,499,527,3.43
11,9,20,49393,520,478,5.57
12,9,20,49398,533,478,7.29
13,9,20,49408,536,465,7.57
14,9,20,50871,546,495,8.71
15,9,20,51006,555,447,9.86
16,9,20,51829,586,491,12.7
17,9,20,52039,586,514,12.4
18,9,20,53403,596,573,10.9
19,9,20,53420,596,575,9
20,9,20,53433,597,575,8.71
21,9,20,54956,604,584,8.29
22,9,20,55237,618,604,9
23,9,20,56355,629,647,6.14
24,9,20,56461,633,632,6.71
25,9,20,57852,634,636,5.43
26,9,20,57852,634,633,5.43
27,9,20,57978,636,649,5.57
28,9,20,59793,641,691,5.29
29,9,20,59951,650,673,4.57
30,9,20,60957,678,657,7
1,10,20,61103,678,663,6.43
2,10,20,62424,699,653,9.29
3,10,20,62446,698,656,9.14
4,10,20,62479,698,643,8.86
5,10,20,63817,706,575,9.29
6,10,20,64077,706,589,8
7,10,20,65131,725,596,6.71
8,10,20,65296,741,599,9
9,10,20,67086,765,666,9.43
10,10,20,67193,768,678,10
11,10,20,67231,769,679,10.1
12,10,20,69158,774,763,9.71
13,10,20,69392,786,759,11.4
14,10,20,70665,838,791,16.1
15,10,20,70815,838,788,13.9
16,10,20,72509,859,775,13.4
17,10,20,72616,859,775,13
18,10,20,72722,859,784,12.9
19,10,20,74616,872,780,14
20,10,20,74883,902,784,16.6
21,10,20,76299,952,805,16.3
22,10,20,76546,952,819,16.3
23,10,20,78122,975,802,16.6
24,10,20,78177,975,794,16.6
25,10,20,78241,975,788,16.6
26,10,20,80473,976,837,14.9
27,10,20,.,.,.,.
