day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,54,0,0,0,0
28,1,54,0,0,0,0
29,1,54,0,0,0,0
30,1,54,0,0,0,0
31,1,54,0,0,0,0
1,2,54,0,0,0,0
2,2,54,0,0,0,0
3,2,54,0,0,0,0
4,2,54,0,0,0,0
5,2,54,0,0,0,0
6,2,54,0,0,0,0
7,2,54,0,0,0,0
8,2,54,0,0,0,0
9,2,54,0,0,0,0
10,2,54,0,0,0,0
11,2,54,0,0,0,0
12,2,54,0,0,0,0
13,2,54,0,0,0,0
14,2,54,0,0,0,0
15,2,54,0,0,0,0
16,2,54,0,0,0,0
17,2,54,0,0,0,0
18,2,54,0,0,0,0
19,2,54,0,0,0,0
20,2,54,0,0,0,0
21,2,54,0,0,0,0
22,2,54,0,0,0,0
23,2,54,0,0,0,0
24,2,54,0,0,0,0
25,2,54,0,0,0,0
26,2,54,0,0,0,0
27,2,54,0,0,0,0
28,2,54,0,0,0,0
29,2,54,0,0,0,0
1,3,54,0,0,0,0
2,3,54,0,0,0,0
3,3,54,0,0,0,0
4,3,54,0,0,0,0
5,3,54,0,0,0,0
6,3,54,0,0,0,0
7,3,54,0,0,0,0
8,3,54,0,0,0,0
9,3,54,0,0,0,0
10,3,54,0,0,0,0
11,3,54,0,0,0,0
12,3,54,0,0,0,0
13,3,54,0,0,0,0
14,3,54,0,0,0,0
15,3,54,0,0,0,0
16,3,54,0,0,0,0
17,3,54,1,0,.143,0
18,3,54,2,0,.286,0
19,3,54,5,0,.714,0
20,3,54,8,0,1.14,0
21,3,54,12,0,1.71,0
22,3,54,16,0,2.29,0
23,3,54,16,0,2.29,0
24,3,54,39,0,5.43,0
25,3,54,51,0,7,0
26,3,54,76,0,10.1,0
27,3,54,96,0,12.6,0
28,3,54,113,0,14.4,0
29,3,54,124,1,15.4,.143
30,3,54,145,1,18.4,.143
31,3,54,162,1,17.6,.143
1,4,54,191,2,20,.286
2,4,54,217,2,20.1,.286
3,4,54,242,2,20.9,.286
4,4,54,282,2,24.1,.286
5,4,54,325,3,28.7,.286
6,4,54,347,4,28.9,.429
7,4,54,413,4,35.9,.429
8,4,54,483,4,41.7,.286
9,4,54,524,5,43.9,.429
10,4,54,537,5,42.1,.429
11,4,54,593,6,44.4,.571
12,4,54,615,8,41.4,.714
13,4,54,638,9,41.6,.714
14,4,54,697,10,40.6,.857
15,4,54,725,12,34.6,1.14
16,4,54,739,13,30.7,1.14
17,4,54,776,16,34.1,1.57
18,4,54,825,18,33.1,1.71
19,4,54,890,20,39.3,1.71
20,4,54,908,26,38.6,2.43
21,4,54,929,26,33.1,2.29
22,4,54,939,29,30.6,2.43
23,4,54,981,31,34.6,2.57
24,4,54,1010,32,33.4,2.29
25,4,54,1025,33,28.6,2.14
26,4,54,1054,34,23.4,2
27,4,54,1078,37,24.3,1.57
28,4,54,1096,38,23.9,1.71
29,4,54,1110,40,24.4,1.57
30,4,54,1126,44,20.7,1.86
1,5,54,1152,47,20.3,2.14
2,5,54,1185,50,22.9,2.43
3,5,54,1196,50,20.3,2.29
4,5,54,1225,50,21,1.86
5,5,54,1243,50,21,1.71
6,5,54,1277,51,23.9,1.57
7,5,54,1298,51,24.6,1
8,5,54,1324,52,24.6,.714
9,5,54,1348,53,23.3,.429
10,5,54,1363,54,23.9,.571
11,5,54,1370,57,20.7,1
12,5,54,1379,58,19.4,1.14
13,5,54,1405,59,18.3,1.14
14,5,54,1435,62,19.6,1.57
15,5,54,1448,64,17.7,1.71
16,5,54,1470,65,17.4,1.71
17,5,54,1492,67,18.4,1.86
18,5,54,1502,68,18.9,1.57
19,5,54,1514,68,19.3,1.43
20,5,54,1567,69,23.1,1.43
21,5,54,1603,71,24,1.29
22,5,54,1705,72,36.7,1.14
23,5,54,1729,72,37,1
24,5,54,1771,72,39.9,.714
25,5,54,1782,73,40,.714
26,5,54,1854,74,48.6,.857
27,5,54,1899,74,47.4,.714
28,5,54,1935,74,47.4,.429
29,5,54,1972,74,38.1,.286
30,5,54,1989,75,37.1,.429
31,5,54,2010,75,34.1,.429
1,6,54,2028,76,35.1,.429
2,6,54,2056,78,28.9,.571
3,6,54,2077,78,25.4,.571
4,6,54,2102,79,23.9,.714
5,6,54,2119,84,21,1.43
6,6,54,2136,84,21,1.29
7,6,54,2144,84,19.1,1.29
8,6,54,2161,84,19,1.14
9,6,54,2179,84,17.6,.857
10,6,54,2193,85,16.6,1
11,6,54,2217,86,16.4,1
12,6,54,2249,88,18.6,.571
13,6,54,2274,88,19.7,.571
14,6,54,2290,88,20.9,.571
15,6,54,2322,88,23,.571
16,6,54,2341,88,23.1,.571
17,6,54,2376,88,26.1,.429
18,6,54,2418,88,28.7,.286
19,6,54,2468,88,31.3,0
20,6,54,2500,88,32.3,0
21,6,54,2543,89,36.1,.143
22,6,54,2571,90,35.6,.286
23,6,54,2593,92,36,.571
24,6,54,2629,92,36.1,.571
25,6,54,2693,92,39.3,.571
26,6,54,2729,92,37.3,.571
27,6,54,2781,93,40.1,.714
28,6,54,2831,93,41.1,.571
29,6,54,2869,93,42.6,.429
30,6,54,2904,93,44.4,.143
1,7,54,2979,93,50,.143
2,7,54,3053,93,51.4,.143
3,7,54,3126,93,56.7,.143
4,7,54,3205,94,60.6,.143
5,7,54,3335,95,72,.286
6,7,54,3442,95,81.9,.286
7,7,54,3505,95,85.9,.286
8,7,54,3707,95,104,.286
9,7,54,3826,95,110,.286
10,7,54,3983,95,122,.286
11,7,54,4146,96,134,.286
12,7,54,4244,96,130,.143
13,7,54,4313,97,124,.286
14,7,54,4407,97,129,.286
15,7,54,4557,98,121,.429
16,7,54,4657,99,119,.571
17,7,54,4783,100,114,.714
18,7,54,4922,100,111,.571
19,7,54,5042,100,114,.571
20,7,54,5142,100,118,.429
21,7,54,5199,101,113,.571
22,7,54,5461,102,129,.571
23,7,54,5550,103,128,.571
24,7,54,5695,103,130,.429
25,7,54,5821,103,128,.429
26,7,54,5960,103,131,.429
27,7,54,6054,106,130,.857
28,7,54,6173,111,139,1.43
29,7,54,6326,112,124,1.43
30,7,54,6422,115,125,1.71
31,7,54,6642,116,135,1.86
1,8,54,6735,116,131,1.86
2,8,54,6854,117,128,2
3,8,54,6973,117,131,1.57
4,8,54,7051,124,125,1.86
5,8,54,7159,124,119,1.71
6,8,54,7277,124,122,1.29
7,8,54,7433,127,113,1.57
8,8,54,7563,131,118,2.14
9,8,54,7694,139,120,3.14
10,8,54,7754,141,112,3.43
11,8,54,7875,147,118,3.29
12,8,54,8008,153,121,4.14
13,8,54,8151,153,125,4.14
14,8,54,8274,157,120,4.29
15,8,54,8457,160,128,4.14
16,8,54,8564,160,124,3
17,8,54,8632,160,125,2.71
18,8,54,8731,164,122,2.43
19,8,54,8801,166,113,1.86
20,8,54,8982,166,119,1.86
21,8,54,9066,170,113,1.86
22,8,54,9185,176,104,2.29
23,8,54,9272,178,101,2.57
24,8,54,9312,179,97.1,2.71
25,8,54,9395,187,94.9,3.29
26,8,54,9540,190,106,3.43
27,8,54,9633,199,93,4.71
28,8,54,9824,202,108,4.57
29,8,54,9967,212,112,5.14
30,8,54,10110,213,120,5
31,8,54,10250,214,134,5
1,9,54,10507,222,159,5
2,9,54,10642,230,157,5.71
3,9,54,10845,237,173,5.43
4,9,54,11037,243,173,5.86
5,9,54,11289,243,189,4.43
6,9,54,11412,246,186,4.71
7,9,54,11575,247,189,4.71
8,9,54,11661,250,165,4
9,9,54,11808,254,167,3.43
10,9,54,12017,257,167,2.86
11,9,54,12174,263,162,2.86
12,9,54,12521,265,176,3.14
13,9,54,12699,266,184,2.86
14,9,54,12820,275,178,4
15,9,54,12976,280,188,4.29
16,9,54,13196,290,198,5.14
17,9,54,13430,294,202,5.29
18,9,54,13683,297,216,4.86
19,9,54,13874,308,193,6.14
