day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,34,0,0,0,0
28,1,34,0,0,0,0
29,1,34,0,0,0,0
30,1,34,0,0,0,0
31,1,34,0,0,0,0
1,2,34,0,0,0,0
2,2,34,0,0,0,0
3,2,34,0,0,0,0
4,2,34,0,0,0,0
5,2,34,0,0,0,0
6,2,34,0,0,0,0
7,2,34,0,0,0,0
8,2,34,0,0,0,0
9,2,34,0,0,0,0
10,2,34,0,0,0,0
11,2,34,0,0,0,0
12,2,34,0,0,0,0
13,2,34,0,0,0,0
14,2,34,0,0,0,0
15,2,34,0,0,0,0
16,2,34,0,0,0,0
17,2,34,0,0,0,0
18,2,34,0,0,0,0
19,2,34,0,0,0,0
20,2,34,0,0,0,0
21,2,34,0,0,0,0
22,2,34,0,0,0,0
23,2,34,0,0,0,0
24,2,34,0,0,0,0
25,2,34,0,0,0,0
26,2,34,0,0,0,0
27,2,34,0,0,0,0
28,2,34,0,0,0,0
29,2,34,0,0,0,0
1,3,34,0,0,0,0
2,3,34,0,0,0,0
3,3,34,0,0,0,0
4,3,34,1,0,.143,0
5,3,34,2,0,.286,0
6,3,34,4,0,.571,0
7,3,34,4,0,.571,0
8,3,34,6,0,.857,0
9,3,34,11,0,1.57,0
10,3,34,15,1,2.14,.143
11,3,34,23,1,3.14,.143
12,3,34,29,1,3.86,.143
13,3,34,50,1,6.57,.143
14,3,34,75,2,10.1,.286
15,3,34,98,2,13.1,.286
16,3,34,176,3,23.6,.429
17,3,34,268,3,36.1,.286
18,3,34,427,5,57.7,.571
19,3,34,735,9,101,1.14
20,3,34,896,11,121,1.43
21,3,34,1336,16,180,2
22,3,34,1914,20,259,2.57
23,3,34,2844,27,381,3.43
24,3,34,3675,44,487,5.86
25,3,34,4402,62,568,8.14
26,3,34,6876,82,877,10.4
27,3,34,8825,108,1133,13.9
28,3,34,11124,140,1398,17.7
29,3,34,13386,161,1639,20.1
30,3,34,16636,199,1970,24.6
31,3,34,18696,267,2146,31.9
1,4,34,22255,355,2550,41.9
2,4,34,25590,539,2673,65.3
3,4,34,29895,647,3010,77
4,4,34,34124,847,3286,101
5,4,34,37505,917,3446,108
6,4,34,41090,1005,3493,115
7,4,34,44416,1232,3674,138
8,4,34,47437,1504,3597,164
9,4,34,51027,1700,3634,166
10,4,34,54588,1932,3528,184
11,4,34,58151,2183,3432,191
12,4,34,61850,2350,3478,205
13,4,34,64584,2443,3356,205
14,4,34,68824,2805,3487,225
15,4,34,71030,3156,3370,236
16,4,34,75317,3518,3470,260
17,4,34,78467,3840,3411,273
18,4,34,81420,4070,3324,270
19,4,34,85301,4202,3350,265
20,4,34,88806,4377,3460,276
21,4,34,92387,4753,3366,278
22,4,34,95865,5063,3548,272
23,4,34,99989,5368,3525,264
24,4,34,102196,5617,3390,254
25,4,34,105523,5863,3443,256
26,4,34,109038,5938,3391,248
27,4,34,111188,6044,3197,238
28,4,34,113856,6442,3067,241
29,4,34,116264,6770,2914,244
30,4,34,118652,7228,2666,266
1,5,34,121190,7538,2713,274
2,5,34,123717,7742,2599,268
3,5,34,126744,7871,2529,276
4,5,34,128269,7910,2440,267
5,5,34,130593,8244,2391,257
6,5,34,131890,8549,2232,254
7,5,34,133635,8801,2140,225
8,5,34,135454,8952,2038,202
9,5,34,137085,9116,1910,196
10,5,34,138532,9255,1684,198
11,5,34,139945,9310,1668,200
12,5,34,140743,9508,1450,181
13,5,34,141560,9702,1381,165
14,5,34,142704,9946,1296,164
15,5,34,143905,10138,1207,169
16,5,34,145089,10249,1143,162
17,5,34,146334,10356,1115,157
18,5,34,148039,10435,1156,161
19,5,34,149013,10586,1181,154
20,5,34,150399,10747,1263,149
21,5,34,151472,10843,1253,128
22,5,34,152719,10985,1259,121
23,5,34,153104,11081,1145,119
24,5,34,154154,11133,1117,111
25,5,34,155092,11144,1008,101
26,5,34,155764,11191,964,86.4
27,5,34,156628,11339,890,84.6
28,5,34,157815,11401,906,79.7
29,5,34,158844,11531,875,78
30,5,34,159608,11634,929,79
