day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,19,0,0,0,0
28,1,19,0,0,0,0
29,1,19,0,0,0,0
30,1,19,0,0,0,0
31,1,19,0,0,0,0
1,2,19,0,0,0,0
2,2,19,0,0,0,0
3,2,19,0,0,0,0
4,2,19,0,0,0,0
5,2,19,0,0,0,0
6,2,19,0,0,0,0
7,2,19,0,0,0,0
8,2,19,0,0,0,0
9,2,19,0,0,0,0
10,2,19,0,0,0,0
11,2,19,0,0,0,0
12,2,19,0,0,0,0
13,2,19,0,0,0,0
14,2,19,0,0,0,0
15,2,19,0,0,0,0
16,2,19,0,0,0,0
17,2,19,0,0,0,0
18,2,19,0,0,0,0
19,2,19,0,0,0,0
20,2,19,0,0,0,0
21,2,19,0,0,0,0
22,2,19,0,0,0,0
23,2,19,0,0,0,0
24,2,19,0,0,0,0
25,2,19,0,0,0,0
26,2,19,0,0,0,0
27,2,19,0,0,0,0
28,2,19,0,0,0,0
29,2,19,0,0,0,0
1,3,19,0,0,0,0
2,3,19,0,0,0,0
3,3,19,0,0,0,0
4,3,19,0,0,0,0
5,3,19,0,0,0,0
6,3,19,0,0,0,0
7,3,19,0,0,0,0
8,3,19,3,0,.429,0
9,3,19,8,0,1.14,0
10,3,19,13,0,1.86,0
11,3,19,14,0,2,0
12,3,19,16,0,2.29,0
13,3,19,17,0,2.43,0
14,3,19,18,0,2.57,0
15,3,19,22,0,2.71,0
16,3,19,22,0,2,0
17,3,19,29,0,2.29,0
18,3,19,38,0,3.43,0
19,3,19,44,0,4,0
20,3,19,45,0,4,0
21,3,19,68,0,7.14,0
22,3,19,90,0,9.71,0
23,3,19,105,0,11.9,0
24,3,19,124,1,13.6,.143
25,3,19,147,1,15.6,.143
26,3,19,179,1,19.3,.143
27,3,19,236,3,27.3,.429
28,3,19,298,3,32.9,.429
29,3,19,336,4,35.1,.571
30,3,19,424,6,45.6,.857
31,3,19,498,7,53.4,.857
1,4,19,549,9,57.4,1.14
2,4,19,614,11,62.1,1.43
3,4,19,699,11,66.1,1.14
4,4,19,786,11,69.7,1.14
5,4,19,868,22,76,2.57
6,4,19,946,25,74.6,2.71
7,4,19,1048,26,78.6,2.71
8,4,19,1145,27,85.1,2.57
9,4,19,1270,27,93.7,2.29
10,4,19,1388,31,98.4,2.86
11,4,19,1510,34,103,3.29
12,4,19,1587,41,103,2.71
13,4,19,1710,44,109,2.71
14,4,19,1899,44,122,2.57
15,4,19,1995,53,121,3.71
16,4,19,2141,60,124,4.71
17,4,19,2332,64,135,4.71
18,4,19,2513,74,143,5.71
19,4,19,2915,75,190,4.86
20,4,19,3175,79,209,5
21,4,19,3641,83,249,5.57
22,4,19,3764,90,253,5.29
23,4,19,3939,96,257,5.14
24,4,19,4459,107,304,6.14
25,4,19,5109,112,371,5.43
26,4,19,5490,118,368,6.14
27,4,19,5868,127,385,6.86
28,4,19,6376,136,391,7.57
29,4,19,6843,148,440,8.29
30,4,19,7145,162,458,9.43
