day,month,statefips,case_count,death_count,new_case_count,new_death_count
16,8,33,6988,423,22.4,.571
17,8,33,7004,423,23.4,.571
18,8,33,7017,424,22.3,.714
19,8,33,7036,427,21.3,1
20,8,33,7050,428,18.4,.857
21,8,33,7071,428,15.3,.714
22,8,33,7092,429,16,.857
23,8,33,7107,429,17,.857
24,8,33,7134,429,18.6,.857
25,8,33,7150,429,19,.714
26,8,33,7159,430,17.6,.429
27,8,33,7194,431,20.6,.429
28,8,33,7216,432,20.7,.571
29,8,33,7246,432,22,.429
30,8,33,7254,432,21,.429
31,8,33,7275,432,20.1,.429
1,9,33,7297,432,21,.429
2,9,33,7309,432,21.4,.286
3,9,33,7347,432,21.9,.143
4,9,33,7368,432,21.7,0
5,9,33,7424,432,25.4,0
6,9,33,7447,433,27.6,.143
7,9,33,7476,433,28.7,.143
8,9,33,7494,433,28.1,.143
9,9,33,7517,433,29.7,.143
10,9,33,7573,434,32.3,.286
11,9,33,7620,434,36,.286
12,9,33,7652,435,32.6,.429
13,9,33,7696,436,35.6,.429
14,9,33,7714,436,34,.429
15,9,33,7748,438,36.3,.714
16,9,33,7780,438,37.6,.714
17,9,33,7814,438,34.4,.571
18,9,33,7861,438,34.4,.571
19,9,33,7920,438,38.3,.429
20,9,33,7947,438,35.9,.286
21,9,33,7952,438,34,.286
22,9,33,7990,438,34.6,0
23,9,33,8007,438,32.4,0
24,9,33,8044,438,32.9,0
25,9,33,8085,438,32,0
26,9,33,8121,439,28.7,.143
27,9,33,8172,439,32.1,.143
28,9,33,8208,439,36.6,.143
29,9,33,8233,439,34.7,.143
30,9,33,8266,439,37,.143
1,10,33,8317,441,39,.429
2,10,33,8534,442,64.1,.571
3,10,33,8597,442,68,.429
4,10,33,8645,443,67.6,.571
5,10,33,8680,444,67.4,.714
6,10,33,8731,446,71.1,1
7,10,33,8800,448,76.3,1.29
8,10,33,8878,448,80.1,1
9,10,33,8970,450,62.3,1.14
10,10,33,9092,455,70.7,1.86
11,10,33,9143,456,71.1,1.86
12,10,33,9208,456,75.4,1.71
13,10,33,9279,456,78.3,1.43
14,10,33,9349,458,78.4,1.43
15,10,33,9426,463,78.3,2.14
16,10,33,9514,465,77.7,2.14
17,10,33,9625,466,76.1,1.57
18,10,33,9694,467,78.7,1.57
19,10,33,9746,468,76.9,1.71
20,10,33,9828,468,78.4,1.71
21,10,33,9917,469,81.1,1.57
22,10,33,9994,470,81.1,1
23,10,33,10112,471,85.4,.857
24,10,33,10238,473,87.6,1
25,10,33,10328,473,90.6,.857
26,10,33,10397,475,93,1
27,10,33,.,.,.,.
