day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,40,0,0,0,0
28,1,40,0,0,0,0
29,1,40,0,0,0,0
30,1,40,0,0,0,0
31,1,40,0,0,0,0
1,2,40,0,0,0,0
2,2,40,0,0,0,0
3,2,40,0,0,0,0
4,2,40,0,0,0,0
5,2,40,0,0,0,0
6,2,40,0,0,0,0
7,2,40,0,0,0,0
8,2,40,0,0,0,0
9,2,40,0,0,0,0
10,2,40,0,0,0,0
11,2,40,0,0,0,0
12,2,40,0,0,0,0
13,2,40,0,0,0,0
14,2,40,0,0,0,0
15,2,40,0,0,0,0
16,2,40,0,0,0,0
17,2,40,0,0,0,0
18,2,40,0,0,0,0
19,2,40,0,0,0,0
20,2,40,0,0,0,0
21,2,40,0,0,0,0
22,2,40,0,0,0,0
23,2,40,0,0,0,0
24,2,40,0,0,0,0
25,2,40,0,0,0,0
26,2,40,0,0,0,0
27,2,40,0,0,0,0
28,2,40,0,0,0,0
29,2,40,0,0,0,0
1,3,40,0,0,0,0
2,3,40,0,0,0,0
3,3,40,0,0,0,0
4,3,40,0,0,0,0
5,3,40,0,0,0,0
6,3,40,1,0,.143,0
7,3,40,1,0,.143,0
8,3,40,1,0,.143,0
9,3,40,1,0,.143,0
10,3,40,2,0,.286,0
11,3,40,2,0,.286,0
12,3,40,2,0,.286,0
13,3,40,3,0,.286,0
14,3,40,4,0,.429,0
15,3,40,8,0,1,0
16,3,40,10,0,1.29,0
17,3,40,18,0,2.29,0
18,3,40,29,0,3.86,0
19,3,40,44,1,6,.143
20,3,40,49,1,6.57,.143
21,3,40,53,1,7,.143
22,3,40,67,2,8.43,.286
23,3,40,81,2,10.1,.286
24,3,40,106,3,12.6,.429
25,3,40,164,5,19.3,.714
26,3,40,248,7,29.1,.857
27,3,40,322,8,39,1
28,3,40,377,15,46.3,2
29,3,40,429,16,51.7,2
30,3,40,481,17,57.1,2.14
31,3,40,566,23,65.7,2.86
1,4,40,719,30,79.3,3.57
2,4,40,879,34,90.1,3.86
3,4,40,989,38,95.3,4.29
4,4,40,1159,42,112,3.86
5,4,40,1251,46,117,4.29
6,4,40,1326,51,121,4.86
7,4,40,1470,67,129,6.29
8,4,40,1523,79,115,7
9,4,40,1683,80,115,6.57
10,4,40,1794,88,115,7.14
11,4,40,1868,93,101,7.29
12,4,40,1970,96,103,7.14
13,4,40,2069,98,106,6.71
14,4,40,2184,109,102,6
15,4,40,2263,123,106,6.29
16,4,40,2357,131,96.3,7.29
17,4,40,2465,136,95.9,6.86
18,4,40,2570,139,100,6.57
19,4,40,2599,140,89.9,6.29
20,4,40,2680,143,87.3,6.43
21,4,40,2807,164,89,7.86
22,4,40,2894,169,90.1,6.57
23,4,40,3017,179,94.3,6.86
24,4,40,3120,188,93.6,7.43
25,4,40,3193,194,89,7.86
26,4,40,3253,195,93.4,7.86
27,4,40,3280,197,85.7,7.71
28,4,40,3410,207,86.1,6.14
29,4,40,3473,214,82.7,6.43
30,4,40,3618,222,85.9,6.14
1,5,40,3748,230,89.7,6
2,5,40,3851,238,94,6.29
3,5,40,3972,238,103,6.14
4,5,40,4044,238,109,5.86
5,5,40,4127,247,102,5.71
6,5,40,4201,253,104,5.57
7,5,40,4330,260,102,5.43
8,5,40,4424,266,96.6,5.14
9,5,40,4490,270,91.3,4.57
10,5,40,4589,272,88.1,4.86
11,5,40,4613,274,81.3,5.14
12,5,40,4731,278,86.3,4.43
13,5,40,4852,278,93,3.57
14,5,40,4962,284,90.3,3.43
15,5,40,5086,285,94.6,2.71
16,5,40,5237,288,107,2.57
17,5,40,5310,288,103,2.29
18,5,40,5398,288,112,2
19,5,40,5489,294,108,2.29
20,5,40,5532,299,97.1,3
21,5,40,5680,304,103,2.86
22,5,40,5849,307,109,3.14
23,5,40,5960,311,103,3.29
24,5,40,6037,311,104,3.29
25,5,40,6090,313,98.9,3.57
26,5,40,6137,318,92.6,3.43
27,5,40,6229,322,99.6,3.29
28,5,40,6270,326,84.3,3.14
29,5,40,6338,329,69.9,3.14
30,5,40,6418,334,65.4,3.29
31,5,40,6506,334,67,3.29
1,6,40,6573,334,69,3
2,6,40,6692,339,79.3,3
3,6,40,6805,341,82.3,2.71
4,6,40,6907,344,91,2.57
5,6,40,7004,345,95.1,2.29
6,6,40,7060,347,91.7,1.86
7,6,40,7151,348,92.1,2
8,6,40,7206,348,90.4,2
9,6,40,7364,353,96,2
10,6,40,7480,355,96.4,2
11,6,40,7626,357,103,1.86
12,6,40,7848,359,121,2
13,6,40,8073,359,145,1.71
14,6,40,8231,359,154,1.57
15,6,40,8417,359,173,1.57
16,6,40,8645,363,183,1.43
17,6,40,8903,364,203,1.29
18,6,40,9354,366,247,1.29
19,6,40,9706,367,265,1.14
20,6,40,10037,368,281,1.29
21,6,40,10515,369,326,1.43
22,6,40,10733,369,331,1.43
23,6,40,11028,371,340,1.14
24,6,40,11509,372,372,1.14
25,6,40,11947,375,370,1.29
26,6,40,12343,377,377,1.43
27,6,40,12642,384,372,2.29
28,6,40,12944,385,347,2.29
29,6,40,13172,385,348,2.29
30,6,40,13757,387,390,2.29
1,7,40,14112,389,372,2.43
2,7,40,14539,395,370,2.86
3,7,40,15065,398,389,3
4,7,40,15645,398,429,2
5,7,40,15928,398,426,1.86
6,7,40,16362,399,456,2
7,7,40,17220,404,495,2.43
8,7,40,17893,407,540,2.57
9,7,40,18496,410,565,2.14
10,7,40,19092,416,575,2.57
11,7,40,19779,421,591,3.29
12,7,40,20235,422,615,3.43
13,7,40,20745,424,626,3.57
14,7,40,21738,428,645,3.43
15,7,40,22813,432,703,3.57
16,7,40,23441,438,706,4
17,7,40,24140,445,721,4.14
18,7,40,25056,451,754,4.29
19,7,40,25265,451,719,4.14
20,7,40,25433,452,670,4
21,7,40,26326,461,655,4.71
22,7,40,27301,474,641,6
23,7,40,27969,477,647,5.57
24,7,40,29116,484,711,5.57
25,7,40,30081,496,718,6.43
26,7,40,31285,496,860,6.43
27,7,40,32529,495,1014,6.14
28,7,40,33757,509,1062,6.86
29,7,40,34605,523,1043,7
30,7,40,35710,536,1106,8.43
31,7,40,36456,541,1049,8.14
1,8,40,37706,549,1089,7.57
2,8,40,38201,550,988,7.71
3,8,40,38586,551,865,8
4,8,40,39452,566,814,8.14
5,8,40,40555,583,850,8.57
6,8,40,41395,593,812,8.14
7,8,40,42234,600,825,8.43
8,8,40,43070,603,766,7.71
9,8,40,43561,603,766,7.57
10,8,40,43962,605,768,7.71
11,8,40,44725,618,753,7.43
12,8,40,45392,627,691,6.29
13,8,40,46101,638,672,6.43
14,8,40,46893,644,666,6.29
15,8,40,47798,657,675,7.71
16,8,40,48342,661,683,8.29
17,8,40,48711,665,678,8.57
18,8,40,49326,682,657,9.14
19,8,40,49923,699,647,10.3
20,8,40,50669,709,653,10.1
21,8,40,51746,715,693,10.1
22,8,40,52599,725,686,9.71
23,8,40,53165,726,689,9.29
24,8,40,53522,730,687,9.29
25,8,40,54172,744,692,8.86
26,8,40,54838,763,702,9.14
27,8,40,55550,778,697,9.86
28,8,40,56260,786,645,10.1
29,8,40,57353,797,679,10.3
30,8,40,58020,799,694,10.4
31,8,40,58733,800,744,10
1,9,40,59399,809,747,9.29
2,9,40,60118,821,754,8.29
3,9,40,61027,835,782,8.14
4,9,40,62040,846,826,8.57
5,9,40,63187,850,833,7.57
6,9,40,63607,853,798,7.71
7,9,40,64220,853,784,7.57
8,9,40,65053,854,808,6.43
9,9,40,65929,863,830,6
10,9,40,66700,876,810,5.86
11,9,40,67642,888,800,6
12,9,40,68659,899,782,7
13,9,40,69354,905,821,7.43
14,9,40,70223,905,858,7.43
15,9,40,71314,912,894,8.29
16,9,40,72284,924,908,8.71
17,9,40,73318,930,945,7.71
18,9,40,74567,939,989,7.29
19,9,40,75804,943,1021,6.29
20,9,40,76807,946,1065,5.86
21,9,40,77908,948,1098,6.14
22,9,40,79072,962,1108,7.14
23,9,40,80161,970,1125,6.57
24,9,40,81244,981,1132,7.29
25,9,40,82520,993,1136,7.71
26,9,40,83510,1004,1101,8.71
27,9,40,84333,1006,1075,8.57
28,9,40,85194,1007,1041,8.43
29,9,40,86219,1018,1021,8
30,9,40,87199,1031,1005,8.71
1,10,40,88369,1035,1018,7.71
