day,month,statefips,case_count,death_count,new_case_count,new_death_count
20,5,8,22769,1299,332,33.9
21,5,8,23161,1310,335,31.3
22,5,8,23456,1324,321,24.9
23,5,8,23932,1327,333,19.3
24,5,8,24140,1332,319,16.7
25,5,8,24256,1333,297,15.6
26,5,8,24553,1352,300,13.6
27,5,8,24775,1393,287,13.4
28,5,8,25116,1422,279,16
29,5,8,25602,1437,307,16.1
30,5,8,26084,1443,307,16.6
31,5,8,26364,1445,318,16.1
1,6,8,26563,1458,330,17.9
2,6,8,26774,1474,317,17.4
3,6,8,27046,1494,324,14.4
4,6,8,27346,1512,319,12.9
5,6,8,27601,1524,286,12.4
6,6,8,27834,1527,250,12
7,6,8,27987,1527,232,11.7
8,6,8,28169,1543,229,12.1
9,6,8,28333,1553,223,11.3
10,6,8,28484,1573,205,11.3
11,6,8,28632,1583,184,10.1
12,6,8,28807,1595,172,10.1
13,6,8,29002,1598,167,10.1
14,6,8,29115,1599,161,10.3
15,6,8,29284,1605,159,8.86
16,6,8,29427,1617,156,9.14
17,6,8,29658,1631,168,8.29
18,6,8,29886,1638,179,7.86
19,6,8,30172,1643,195,6.86
20,6,8,30334,1647,190,7
21,6,8,30524,1647,201,6.86
22,6,8,30689,1651,201,6.57
23,6,8,30877,1665,207,6.86
24,6,8,31139,1667,212,5.14
25,6,8,31463,1669,225,4.43
26,6,8,31780,1673,230,4.29
27,6,8,32006,1674,239,3.86
28,6,8,32290,1676,252,4.14
29,6,8,32495,1682,258,4.43
30,6,8,32698,1690,260,3.57
1,7,8,33012,1697,268,4.29
2,7,8,33335,1701,267,4.57
3,7,8,33607,1701,261,4
4,7,8,33900,1703,271,4.14
5,7,8,34100,1703,259,3.86
6,7,8,34316,1704,260,3.14
7,7,8,34717,1709,288,2.71
8,7,8,35185,1707,310,1.43
9,7,8,35604,1707,324,.857
10,7,8,36210,1724,372,3.29
11,7,8,36633,1725,390,3.14
12,7,8,36933,1726,405,3.29
13,7,8,37303,1728,427,3.43
14,7,8,37761,1739,435,4.29
15,7,8,38240,1745,436,5.43
16,7,8,38817,1746,459,5.57
17,7,8,39409,1753,457,4.14
18,7,8,39811,1753,454,4
19,7,8,40182,1753,464,3.86
20,7,8,40649,1759,478,4.43
21,7,8,41152,1764,484,3.57
22,7,8,41747,1772,501,3.86
23,7,8,42409,1788,513,6
24,7,8,43098,1791,527,5.43
25,7,8,43847,1795,577,6
26,7,8,44364,1795,597,6
27,7,8,44723,1800,582,5.86
28,7,8,45420,1809,610,6.43
29,7,8,45885,1826,591,7.71
30,7,8,46338,1826,561,5.43
31,7,8,46948,1841,550,7.14
1,8,8,47357,1846,501,7.29
2,8,8,47799,1846,491,7.29
3,8,8,48119,1849,485,7
4,8,8,48492,1855,439,6.57
5,8,8,49143,1857,465,4.43
6,8,8,49633,1857,471,4.43
7,8,8,50081,1862,448,3
8,8,8,50491,1862,448,2.29
9,8,8,50799,1863,429,2.43
10,8,8,51104,1868,426,2.71
11,8,8,51487,1878,428,3.29
12,8,8,51847,1881,386,3.43
13,8,8,52242,1886,373,4.14
14,8,8,52587,1892,358,4.29
15,8,8,52868,1897,340,5
16,8,8,53188,1897,341,4.86
17,8,8,53391,1903,327,5
18,8,8,53674,1906,312,4
19,8,8,53943,1906,299,3.57
20,8,8,54285,1909,292,3.29
21,8,8,54658,1915,296,3.29
22,8,8,54939,1923,296,3.71
23,8,8,55441,1925,322,4
24,8,8,55700,1926,330,3.29
25,8,8,56176,1932,357,3.71
26,8,8,56346,1933,343,3.86
27,8,8,56706,1937,346,4
28,8,8,57158,1945,357,4.29
29,8,8,57326,1946,341,3.29
30,8,8,57515,1945,296,2.86
31,8,8,57797,1952,300,3.71
1,9,8,58118,1953,277,3
2,9,8,58392,1960,292,3.86
3,9,8,58680,1963,282,3.71
4,9,8,59021,1973,266,4
5,9,8,59362,1978,291,4.57
6,9,8,59626,1980,302,5
7,9,8,59823,1980,289,4
8,9,8,60003,1980,269,3.86
9,9,8,60291,1984,271,3.43
10,9,8,60576,1988,271,3.57
11,9,8,60881,1991,266,2.57
12,9,8,61311,1994,278,2.29
13,9,8,61641,1994,288,2
14,9,8,62032,2000,316,2.86
15,9,8,62575,2006,367,3.71
16,9,8,63068,2010,397,3.71
17,9,8,63613,2016,434,4
18,9,8,64277,2020,485,4.14
19,9,8,64694,2022,483,4
20,9,8,65248,2023,515,4.14
21,9,8,65936,2031,558,4.43
22,9,8,66552,2034,568,4
23,9,8,67186,2038,588,4
24,9,8,67745,2042,590,3.71
25,9,8,68506,2045,604,3.57
26,9,8,68973,2047,611,3.57
27,9,8,69472,2048,603,3.57
28,9,8,69967,2052,576,3
29,9,8,70458,2058,558,3.43
30,9,8,71090,2061,558,3.29
1,10,8,71723,2064,568,3.14
2,10,8,72454,2069,564,3.43
3,10,8,72929,2071,565,3.43
4,10,8,73389,2077,560,4.14
5,10,8,74029,2085,580,4.71
6,10,8,74535,2094,582,5.14
7,10,8,75410,2097,617,5.14
8,10,8,76186,2107,638,6.14
9,10,8,77068,2115,659,6.57
10,10,8,78047,2121,731,7.14
11,10,8,78752,2134,766,8.14
12,10,8,79499,2144,781,8.43
13,10,8,80414,2181,840,12.4
14,10,8,81205,2186,828,12.7
15,10,8,82443,2187,894,11.4
16,10,8,83712,2196,949,11.6
17,10,8,84804,2199,965,11.1
18,10,8,85803,2199,1007,9.29
19,10,8,86727,2207,1033,9
20,10,8,87966,2212,1079,4.43
21,10,8,89245,2220,1149,4.86
22,10,8,90639,2224,1171,5.29
23,10,8,92067,2233,1194,5.29
24,10,8,93989,2241,1312,6
25,10,8,95742,2244,1420,6.43
26,10,8,97686,2255,1566,6.86
27,10,8,.,.,.,.
