day,month,statefips,case_count,death_count,new_case_count,new_death_count
27,1,39,0,0,0,0
28,1,39,0,0,0,0
29,1,39,0,0,0,0
30,1,39,0,0,0,0
31,1,39,0,0,0,0
1,2,39,0,0,0,0
2,2,39,0,0,0,0
3,2,39,0,0,0,0
4,2,39,0,0,0,0
5,2,39,0,0,0,0
6,2,39,0,0,0,0
7,2,39,0,0,0,0
8,2,39,0,0,0,0
9,2,39,0,0,0,0
10,2,39,0,0,0,0
11,2,39,0,0,0,0
12,2,39,0,0,0,0
13,2,39,0,0,0,0
14,2,39,0,0,0,0
15,2,39,0,0,0,0
16,2,39,0,0,0,0
17,2,39,0,0,0,0
18,2,39,0,0,0,0
19,2,39,0,0,0,0
20,2,39,0,0,0,0
21,2,39,0,0,0,0
22,2,39,0,0,0,0
23,2,39,0,0,0,0
24,2,39,0,0,0,0
25,2,39,0,0,0,0
26,2,39,0,0,0,0
27,2,39,0,0,0,0
28,2,39,0,0,0,0
29,2,39,0,0,0,0
1,3,39,0,0,0,0
2,3,39,0,0,0,0
3,3,39,0,0,0,0
4,3,39,0,0,0,0
5,3,39,0,0,0,0
6,3,39,0,0,0,0
7,3,39,0,0,0,0
8,3,39,0,0,0,0
9,3,39,3,0,.429,0
10,3,39,3,0,.429,0
11,3,39,4,0,.571,0
12,3,39,5,0,.714,0
13,3,39,13,0,1.86,0
14,3,39,26,0,3.71,0
15,3,39,37,0,5.29,0
16,3,39,50,0,6.71,0
17,3,39,67,0,9.14,0
18,3,39,90,0,12.3,0
19,3,39,120,0,16.4,0
20,3,39,169,1,22.3,.143
21,3,39,247,3,31.6,.429
22,3,39,351,3,44.9,.429
23,3,39,444,6,56.3,.857
24,3,39,564,8,71,1.14
25,3,39,707,11,88.1,1.57
26,3,39,867,15,107,2.14
27,3,39,1144,22,139,3
28,3,39,1406,25,166,3.14
29,3,39,1665,30,188,3.86
30,3,39,1933,40,213,4.86
31,3,39,2199,55,234,6.71
1,4,39,2548,65,263,7.71
2,4,39,2903,81,291,9.43
3,4,39,3312,91,310,9.86
4,4,39,3739,102,333,11
5,4,39,4043,119,340,12.7
6,4,39,4450,142,360,14.6
7,4,39,4783,167,369,16
8,4,39,5149,193,372,18.3
9,4,39,5513,213,373,18.9
10,4,39,5879,231,367,20
11,4,39,6251,247,359,20.7
12,4,39,6605,253,366,19.1
13,4,39,6975,274,361,18.9
14,4,39,7280,324,357,22.4
15,4,39,7791,361,377,24
16,4,39,8414,389,414,25.1
17,4,39,9107,418,461,26.7
18,4,39,10222,451,567,29.1
19,4,39,11602,471,714,31.1
20,4,39,12919,509,849,33.6
21,4,39,13725,557,921,33.3
22,4,39,14117,610,904,35.6
23,4,39,14694,656,897,38.1
24,4,39,15169,690,866,38.9
25,4,39,15587,711,766,37.1
26,4,39,15963,728,623,36.7
27,4,39,16325,753,487,34.9
28,4,39,16769,799,435,34.6
29,4,39,17303,937,455,46.7
30,4,39,18027,975,476,45.6
1,5,39,18743,1002,511,44.6
2,5,39,19335,1021,535,44.3
3,5,39,19914,1038,564,44.3
4,5,39,20474,1056,593,43.3
