day,month,statefips,case_count,death_count,new_case_count,new_death_count
22,5,51,34950,1136,897,22.7
23,5,51,35749,1159,867,22.4
24,5,51,36244,1171,837,23.1
25,5,51,37727,1208,941,27.7
26,5,51,39342,1236,1028,27.9
27,5,51,40249,1281,1049,29.6
28,5,51,41401,1338,1038,34.1
29,5,51,42533,1358,1083,31.7
30,5,51,43611,1370,1123,30.1
31,5,51,44607,1375,1195,29.1
1,6,51,45398,1392,1096,26.3
2,6,51,46239,1407,985,24.4
3,6,51,46905,1428,951,21
4,6,51,47856,1445,922,15.3
5,6,51,48532,1453,857,13.6
6,6,51,49397,1460,827,12.9
7,6,51,50681,1472,868,13.9
8,6,51,51251,1477,836,12.1
9,6,51,51738,1496,786,12.7
10,6,51,52177,1514,753,12.3
11,6,51,52647,1520,684,10.7
12,6,51,53211,1534,668,11.6
13,6,51,53869,1541,639,11.6
14,6,51,54506,1546,546,10.6
15,6,51,54886,1552,519,10.7
16,6,51,55331,1570,513,10.6
17,6,51,55775,1583,514,9.86
18,6,51,56238,1586,513,9.43
19,6,51,56793,1602,512,9.71
20,6,51,57443,1607,511,9.43
21,6,51,57994,1611,498,9.29
22,6,51,58465,1620,511,9.71
23,6,51,58994,1645,523,10.7
24,6,51,59514,1661,534,11.1
25,6,51,59946,1675,530,12.7
26,6,51,60570,1700,540,14
27,6,51,61247,1724,543,16.7
28,6,51,61736,1732,535,17.3
29,6,51,62189,1740,532,17.1
30,6,51,62787,1763,542,16.9
1,7,51,63203,1786,527,17.9
2,7,51,63735,1816,541,20.1
3,7,51,64393,1845,546,20.7
4,7,51,65109,1849,552,17.9
5,7,51,65748,1853,573,17.3
6,7,51,66102,1853,559,16.1
7,7,51,66740,1881,565,16.9
8,7,51,67375,1905,596,17
9,7,51,67988,1937,608,17.3
10,7,51,68931,1958,648,16.1
11,7,51,69782,1962,668,16.1
12,7,51,70670,1966,703,16.1
13,7,51,71642,1968,791,16.4
14,7,51,72443,1977,815,13.7
15,7,51,73527,1992,879,12.4
16,7,51,74431,2007,920,10
17,7,51,75433,2013,929,7.86
18,7,51,76373,2025,942,9
19,7,51,77430,2027,966,8.71
20,7,51,78375,2031,962,9
21,7,51,79371,2048,990,10.1
22,7,51,80393,2051,981,8.43
23,7,51,81237,2054,972,6.71
24,7,51,82364,2067,990,7.71
25,7,51,83609,2075,1034,7.14
26,7,51,84567,2078,1020,7.29
27,7,51,86072,2082,1100,7.29
28,7,51,86994,2095,1089,6.71
29,7,51,87993,2125,1086,10.6
30,7,51,88904,2141,1095,12.4
31,7,51,89888,2174,1075,15.3
1,8,51,90801,2215,1027,20
2,8,51,91782,2218,1031,20
3,8,51,93106,2218,1005,19.4
4,8,51,94251,2244,1037,21.3
5,8,51,95049,2274,1008,21.3
6,8,51,95867,2299,995,22.6
7,8,51,97882,2317,1142,20.4
8,8,51,99189,2322,1198,15.3
9,8,51,100086,2326,1186,15.4
10,8,51,100749,2327,1092,15.6
11,8,51,101745,2344,1071,14.3
12,8,51,102521,2352,1067,11.1
13,8,51,103622,2363,1108,9.14
14,8,51,104838,2370,994,7.57
15,8,51,105750,2381,937,8.43
16,8,51,106687,2381,943,7.86
17,8,51,107421,2385,953,8.29
18,8,51,108282,2396,934,7.43
19,8,51,109019,2410,928,8.29
20,8,51,109882,2427,894,9.14
21,8,51,110860,2436,860,9.43
22,8,51,112072,2443,903,8.86
23,8,51,112966,2467,897,12.3
24,8,51,113630,2471,887,12.3
25,8,51,114635,2494,908,14
26,8,51,115458,2515,920,15
27,8,51,116579,2527,957,14.3
28,8,51,117592,2550,962,16.3
29,8,51,118809,2568,962,17.9
30,8,51,119747,2569,969,14.6
31,8,51,120594,2580,995,15.6
1,9,51,121615,2612,997,16.9
2,9,51,122542,2641,1012,18
3,9,51,123668,2652,1013,17.9
4,9,51,124779,2662,1027,16
5,9,51,125727,2677,988,15.6
6,9,51,126926,2678,1026,15.6
7,9,51,127571,2684,997,14.9
8,9,51,128407,2686,970,10.6
9,9,51,129289,2697,964,8
10,9,51,130525,2708,980,8
11,9,51,131640,2711,980,7
12,9,51,132940,2722,1030,6.43
13,9,51,133814,2724,984,6.57
14,9,51,134571,2743,1000,8.43
15,9,51,135514,2839,1015,21.9
16,9,51,136359,2884,1010,26.7
17,9,51,137460,2920,991,30.3
18,9,51,138702,2949,1009,34
19,9,51,139655,2990,959,38.3
20,9,51,140511,3015,957,41.6
21,9,51,141138,3021,938,39.7
22,9,51,142010,3060,928,31.6
23,9,51,142590,3089,890,29.3
24,9,51,143492,3113,862,27.6
25,9,51,144433,3136,819,26.7
26,9,51,145408,3144,822,22
27,9,51,146144,3159,805,20.6
28,9,51,146593,3172,779,21.6
29,9,51,147516,3187,787,18.1
30,9,51,148271,3208,812,17
1,10,51,148721,3228,747,16.4
2,10,51,149687,3250,751,16.3
3,10,51,150803,3270,771,18
4,10,51,151870,3273,818,16.3
5,10,51,152557,3276,852,14.9
6,10,51,153182,3291,809,14.9
7,10,51,153691,3303,774,13.6
8,10,51,155535,3328,973,14.3
9,10,51,156649,3344,995,13.4
10,10,51,157905,3354,1015,12
11,10,51,158716,3358,978,12.1
12,10,51,159570,3361,1002,12.1
13,10,51,160805,3372,1089,11.6
14,10,51,161610,3381,1131,11.1
15,10,51,162941,3388,1058,8.57
16,10,51,164124,3408,1068,9.14
17,10,51,165238,3422,1048,9.71
18,10,51,166138,3433,1060,10.7
19,10,51,166828,3457,1037,13.7
20,10,51,167754,3485,993,16.1
21,10,51,168772,3515,1023,19.1
22,10,51,170104,3524,1023,19.4
23,10,51,171284,3539,1023,18.7
24,10,51,172372,3578,1019,22.3
25,10,51,173371,3579,1033,20.9
26,10,51,174275,3581,1064,17.7
27,10,51,.,.,.,.
